1.000000000000000021e-03 4.121099520444886921e-01 1.188094448742685882e+00 7.197939293177896269e-01 6.986647271330628239e-01 4.000000000000000000e+03 0.000000000000000000e+00
9.291666666666666824e-03 1.996031897327342319e+00 2.793365859030344467e+01 2.019394870133730091e+00 3.426109972016985949e+01 4.000000000000000000e+03 0.000000000000000000e+00
1.758333333333333623e-02 2.034039446072915425e+00 4.066120521697220269e+00 2.507013440906031398e+00 2.890903482991647167e+01 4.000000000000000000e+03 0.000000000000000000e+00
2.587500000000000216e-02 4.016310779294519406e+00 4.715177969613483810e+01 4.501683605076996386e+00 6.133153278330938463e+01 4.000000000000000000e+03 0.000000000000000000e+00
3.416666666666667157e-02 3.688896737378577928e+00 7.403854740131100565e-01 4.151514667718370077e+00 1.699965329044825069e+01 4.000000000000000000e+03 0.000000000000000000e+00
4.245833333333334098e-02 5.395439654996771139e+00 2.964408546025546087e+01 5.348828390336002769e+00 2.608328184068282241e+01 4.000000000000000000e+03 0.000000000000000000e+00
5.075000000000000344e-02 8.131803776285130070e+00 7.289700948146784754e+01 8.742457770242433313e+00 7.808196544499290326e+01 4.000000000000000000e+03 0.000000000000000000e+00
5.904166666666667285e-02 1.216150352587096606e+01 1.328848497131465081e+02 1.242380366355720689e+01 1.459906802285178742e+02 4.000000000000000000e+03 0.000000000000000000e+00
6.733333333333334225e-02 1.508304963379275421e+01 1.636544952965747655e+02 1.441824996886210997e+01 1.655308078192440746e+02 4.000000000000000000e+03 0.000000000000000000e+00
7.562500000000001166e-02 1.605407103498331622e+01 1.526755168231760820e+02 1.465415733755753536e+01 8.711790603828998769e+01 4.000000000000000000e+03 0.000000000000000000e+00
8.391666666666668106e-02 1.872915097824708397e+01 1.932993876161083335e+02 6.958343827710294136e+03 2.363185643282805920e+09 4.000000000000000000e+03 0.000000000000000000e+00
9.220833333333335047e-02 1.533180385580402394e+01 1.234733902144160993e+02 1.773048913256918269e+01 1.105136348286583825e+02 4.000000000000000000e+03 0.000000000000000000e+00
1.005000000000000060e-01 2.130439409776791848e+01 1.820430193849840066e+02 1.259337576996346070e+04 3.996253141548597813e+09 4.000000000000000000e+03 0.000000000000000000e+00
1.087916666666666754e-01 2.137133743032976696e+01 1.283047857865494734e+02 1.673844987150421002e+04 5.219780604945038795e+09 4.000000000000000000e+03 0.000000000000000000e+00
1.170833333333333448e-01 2.308731897787263776e+01 1.499034730146248648e+02 1.940884756408215981e+04 9.111069137387722015e+09 4.000000000000000000e+03 0.000000000000000000e+00
1.253750000000000142e-01 2.363128974774080149e+01 1.397630087949281403e+02 2.488056212378389631e+01 2.211578387188136503e+02 4.000000000000000000e+03 0.000000000000000000e+00
1.336666666666666836e-01 1.074044528356014598e+04 5.517248725072878838e+09 7.347683240506687434e+04 4.965713387033604431e+10 4.000000000000000000e+03 0.000000000000000000e+00
1.419583333333333530e-01 2.443852899619231067e+01 1.175918062038710730e+02 3.296277422963458957e+04 2.441299941796589279e+10 4.000000000000000000e+03 0.000000000000000000e+00
1.502500000000000224e-01 2.223788501190605530e+04 2.220718192850684738e+10 3.383619871333636547e+04 3.034783461050907898e+10 4.000000000000000000e+03 0.000000000000000000e+00
1.585416666666666918e-01 3.719558270029299456e+04 2.237776999946263504e+10 2.511886620291102008e+04 2.835119131433790970e+10 4.000000000000000000e+03 0.000000000000000000e+00
1.668333333333333612e-01 2.975759010041962256e+02 1.588998331921675242e+06 1.383738552955074738e+04 8.083570372158948898e+09 4.000000000000000000e+03 0.000000000000000000e+00
1.751250000000000306e-01 1.375983655627871940e+03 1.027517327918185666e+07 5.884491648538317531e+04 4.704555747700759888e+10 4.000000000000000000e+03 0.000000000000000000e+00
1.834166666666667000e-01 1.402490642495091834e+03 1.400625856948598288e+07 1.660784241171802860e+05 1.726423086985395508e+11 4.000000000000000000e+03 0.000000000000000000e+00
1.917083333333333695e-01 1.591450031751565803e+04 8.294753121217301369e+09 1.199715520241837949e+05 8.329427288566551208e+10 4.000000000000000000e+03 0.000000000000000000e+00
2.000000000000000111e-01 1.342997655635999081e+03 1.131947611822870374e+07 1.366539546949369251e+05 1.442537909936923523e+11 4.000000000000000000e+03 0.000000000000000000e+00
