1.000000000000000021e-03 6.023337424058395895e-01 3.767179990507358855e+00 2.425532557012532564e+00 7.084207500029314986e+01 4.000000000000000000e+03 0.000000000000000000e+00
4.500000000000000527e-03 5.964020063635532276e-01 5.328312051976603625e-01 6.723939219048085114e-01 3.652544625903309528e-01 4.000000000000000000e+03 0.000000000000000000e+00
8.000000000000000167e-03 1.446326035479909233e+00 1.801900678501614905e+01 1.725892419463712635e+00 4.251627046884580352e+01 4.000000000000000000e+03 0.000000000000000000e+00
1.149999999999999981e-02 1.159878951306336559e+00 2.430282599718992971e-03 1.146353765793276080e+00 1.422878467361704709e-03 4.000000000000000000e+03 0.000000000000000000e+00
1.499999999999999944e-02 1.888763059446344705e+00 6.216833526084379891e+00 2.673997809301585704e+00 6.761414505053177493e+01 4.000000000000000000e+03 0.000000000000000000e+00
1.850000000000000255e-02 2.194603334426298957e+00 3.393631378670443066e+00 3.353369275990950360e+00 5.477893495383852240e+01 4.000000000000000000e+03 0.000000000000000000e+00
2.200000000000000219e-02 2.256233334410814972e+00 2.661504860842745998e-02 2.263923564342289918e+00 3.440790123544414103e-02 4.000000000000000000e+03 0.000000000000000000e+00
2.550000000000000183e-02 3.666117295225317818e+00 1.826793048466032943e+01 4.685411866779235268e+00 7.010164104765664206e+01 4.000000000000000000e+03 0.000000000000000000e+00
2.900000000000000147e-02 2.957110409807910845e+00 1.453650496122164126e-01 3.032792223426636014e+00 3.463208770017724980e-01 4.000000000000000000e+03 0.000000000000000000e+00
3.250000000000000111e-02 3.406977485353843260e+00 2.185586656988727228e-01 3.341754750353783443e+00 9.074150693589948247e-02 4.000000000000000000e+03 0.000000000000000000e+00
3.600000000000000422e-02 4.243411862654675737e+00 1.345577609718053225e+01 4.589545680312569154e+00 3.261677981528992376e+01 4.000000000000000000e+03 0.000000000000000000e+00
3.950000000000000039e-02 4.146575222434289998e+00 2.341051420862570343e+00 4.315885981079322420e+00 7.512644949348787904e-01 4.000000000000000000e+03 0.000000000000000000e+00
4.300000000000000350e-02 6.195575169043439523e+00 3.236067299189557644e+01 6.713937666580124031e+00 6.209258033542622002e+01 4.000000000000000000e+03 0.000000000000000000e+00
4.649999999999999967e-02 5.724936651974744883e+00 2.693036682895898082e+01 6.220858541364347793e+00 2.200650641340020996e+01 4.000000000000000000e+03 0.000000000000000000e+00
5.000000000000000278e-02 9.134352690335985514e+00 7.242768458582797564e+01 9.196964733548366411e+00 8.246056434174093397e+01 4.000000000000000000e+03 0.000000000000000000e+00
