2.000000000000000000e+00 1.000000000000000021e-03 2.631093246474132674e-01 1.594660122368367003e-02 2.511724787975485373e+00 4.000000000000000000e+03 1.000000000000000056e-01
3.000000000000000000e+00 1.000000000000000021e-03 1.477990464100346624e-01 1.553220122139427284e+00 4.254894138234023571e-02 4.000000000000000000e+03 1.000000000000000056e-01
4.000000000000000000e+00 1.000000000000000021e-03 1.133239854389712364e-01 1.763841157916322400e-01 4.379287424913525517e-01 4.000000000000000000e+03 1.000000000000000056e-01
5.000000000000000000e+00 1.000000000000000021e-03 3.458769140987258961e-01 2.510085990793960997e-01 4.781158904309421032e-01 4.000000000000000000e+03 1.000000000000000056e-01
6.000000000000000000e+00 1.000000000000000021e-03 3.805502821547817605e-01 5.742960060483386781e-02 2.213128657205833516e+00 4.000000000000000000e+03 1.000000000000000056e-01
7.000000000000000000e+00 1.000000000000000021e-03 2.951820263343752915e-01 2.924290957149079384e-01 3.420489919190914940e-01 4.000000000000000000e+03 1.000000000000000056e-01
1.400000000000000000e+01 1.000000000000000021e-03 2.431213521530784516e-01 3.661888905604961109e-02 3.968015771922205892e-01 4.000000000000000000e+03 1.000000000000000056e-01
1.600000000000000000e+01 1.000000000000000021e-03 1.576460655655458898e-01 8.779379610010329404e-02 1.429873201400332139e+00 4.000000000000000000e+03 1.000000000000000056e-01
2.100000000000000000e+01 1.000000000000000021e-03 1.473549298993661050e-01 4.259960388345606502e-02 2.015094066784142601e+00 4.000000000000000000e+03 1.000000000000000056e-01
2.200000000000000000e+01 1.000000000000000021e-03 1.506837017437006321e-01 9.627133929740259999e-02 9.192350596180041966e-02 4.000000000000000000e+03 1.000000000000000056e-01
2.500000000000000000e+01 1.000000000000000021e-03 1.323044440463435056e-01 1.054672185961253450e-01 3.526819527482622507e-01 4.000000000000000000e+03 1.000000000000000056e-01
2.600000000000000000e+01 1.000000000000000021e-03 1.474600911553304028e-01 6.881942699623547210e-02 6.820438615848946062e-01 4.000000000000000000e+03 1.000000000000000056e-01
2.800000000000000000e+01 1.000000000000000021e-03 9.313716348397427236e-02 9.782300757711159811e-02 2.682463107374754574e-01 4.000000000000000000e+03 1.000000000000000056e-01
2.900000000000000000e+01 1.000000000000000021e-03 3.682529641173313828e-01 1.401413658820048203e-01 8.044575475804609244e-02 4.000000000000000000e+03 1.000000000000000056e-01
3.200000000000000000e+01 1.000000000000000021e-03 2.487426625503716404e-01 2.604332662131615961e-01 3.431158863768599687e-01 4.000000000000000000e+03 1.000000000000000056e-01
3.400000000000000000e+01 1.000000000000000021e-03 3.171509938095222747e-01 3.176553926398752448e-01 3.096804818890961930e-01 4.000000000000000000e+03 1.000000000000000056e-01
3.700000000000000000e+01 1.000000000000000021e-03 3.094774876572187750e-01 9.801122328461978839e+00 4.262752130391234573e+01 4.000000000000000000e+03 1.000000000000000056e-01
3.800000000000000000e+01 1.000000000000000021e-03 1.110718523906307764e-01 5.960758310734545068e-02 7.415103025951134130e-01 4.000000000000000000e+03 1.000000000000000056e-01
4.000000000000000000e+01 1.000000000000000021e-03 1.489716331275972028e-01 1.678687882498244577e-01 5.019970569784517472e-02 4.000000000000000000e+03 1.000000000000000056e-01
4.100000000000000000e+01 1.000000000000000021e-03 3.009228041678607135e-01 2.151155000339688150e-01 5.700975067397837798e-02 4.000000000000000000e+03 1.000000000000000056e-01
4.300000000000000000e+01 1.000000000000000021e-03 1.551686170511655249e-01 2.049446335725274917e-02 2.174266249465601319e+00 4.000000000000000000e+03 1.000000000000000056e-01
4.600000000000000000e+01 1.000000000000000021e-03 3.283463849100009546e-01 8.439486525441614040e-02 1.577790503486185270e-01 4.000000000000000000e+03 1.000000000000000056e-01
4.800000000000000000e+01 1.000000000000000021e-03 2.675200046073645255e-01 1.706265133009434165e-01 2.788982774566833855e-01 4.000000000000000000e+03 1.000000000000000056e-01
4.900000000000000000e+01 1.000000000000000021e-03 3.202744341489446311e-01 3.367383351790149693e-01 1.301941173124253892e-01 4.000000000000000000e+03 1.000000000000000056e-01
4.000000000000000000e+00 4.500000000000000527e-03 4.529477809182365644e-01 6.762932137474746142e-02 2.262113914038949680e+00 4.000000000000000000e+03 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000527e-03 4.366871527170548828e-01 4.000042832128951065e-01 5.050075863513668883e-01 4.000000000000000000e+03 1.000000000000000056e-01
1.000000000000000000e+01 4.500000000000000527e-03 4.517490164193683766e-01 1.069590148424359038e-01 9.371060337228277470e-01 4.000000000000000000e+03 1.000000000000000056e-01
1.100000000000000000e+01 4.500000000000000527e-03 4.507220730737794834e-01 4.179707669069802067e-01 4.801106777709844842e-01 4.000000000000000000e+03 1.000000000000000056e-01
1.300000000000000000e+01 4.500000000000000527e-03 4.268618480154989792e-01 4.835478988714836390e-01 4.078192139160811691e-01 4.000000000000000000e+03 1.000000000000000056e-01
