4.000000000000000000e+03 5.000000000000000104e-03 5.132798894803799472e-01 4.822423782724085117e-01 1.973660315348749628e-03 5.397853157394608914e+00 5.016005892006817346e-01 4.707989178289621601e-01
4.000000000000000000e+03 6.464646464646464641e-03 6.691552474240897164e-01 6.307234766808590409e-01 6.750440411199783997e-01 6.647596605173471396e-01 6.284190502702671210e-01 6.398861909804756110e-01
4.000000000000000000e+03 7.929292929292928310e-03 8.299582653948036626e-01 7.658984678259227463e-01 8.356237946722213650e-01 8.029337553031173913e-01 7.658390182303989047e-01 7.424486932093776748e-01
4.000000000000000000e+03 9.393939393939393714e-03 9.752199220930699575e-01 8.917453136330175667e-01 9.882086786910321274e-01 9.569610635743549532e-01 8.807525008712667747e-01 9.549739668671541892e-01
4.000000000000000000e+03 1.085858585858585912e-02 1.157888191528642086e+00 1.016976903289873446e+00 1.159445017124108190e+00 1.201985142736712753e+00 1.037422762833271728e+00 1.008714421782646697e+00
4.000000000000000000e+03 1.232323232323232279e-02 1.335201702367504906e+00 1.143509597585578463e+00 1.362420939954376742e+00 1.278435519330971326e+00 1.222912304314241805e+00 1.122282289664859656e+00
4.000000000000000000e+03 1.378787878787878646e-02 1.484793595511100017e+00 1.283050424159791758e+00 1.524293468868129997e+00 1.454812848569821293e+00 1.277249371027032288e+00 1.374892667836406623e+00
4.000000000000000000e+03 1.525252525252525360e-02 1.621789166964416884e+00 1.400702483051334157e+00 1.652180394821285425e+00 1.752634395746542451e+00 1.364192735795928701e+00 1.529538105291445849e+00
4.000000000000000000e+03 1.671717171717171727e-02 1.903739219597073040e+00 1.513882134424114234e+00 1.700359223841405143e+00 1.982645264685902964e+00 1.474040869358947514e+00 1.627279575499178454e+00
4.000000000000000000e+03 1.818181818181818094e-02 2.127948010372072485e+00 1.707288110059046460e+00 2.193763032377325839e+00 1.931157578185723755e+00 1.797475824666143529e+00 1.681789163415136734e+00
4.000000000000000000e+03 1.964646464646464460e-02 2.249245795945530535e+00 1.825831206135210882e+00 2.374758639939797966e+00 2.048824829620483623e+00 1.793805806381388868e+00 2.133609394219250444e+00
4.000000000000000000e+03 2.111111111111111174e-02 2.569527116839519287e+00 1.922382821132493369e+00 2.685398973418895441e+00 2.262994847642667118e+00 1.891731684940370029e+00 1.951706667491081015e+00
4.000000000000000000e+03 2.257575757575757541e-02 2.619930985797930045e+00 2.000686281872743777e+00 2.650769032021305982e+00 2.257420120566711486e+00 1.943132050762386820e+00 2.804158212838052666e+00
4.000000000000000000e+03 2.404040404040403908e-02 3.010961694385583698e+00 2.143076284268274900e+00 3.122069122996761426e+00 2.354540693511133043e+00 2.220152393665537183e+00 2.755796326236840343e+00
4.000000000000000000e+03 2.550505050505050622e-02 3.042867023398176496e+00 2.251492821164127189e+00 3.166282544948580746e+00 2.431138133220441144e+00 2.205829142666844600e+00 2.639937613242089309e+00
4.000000000000000000e+03 2.696969696969696989e-02 3.402481338934426169e+00 2.388525721898846488e+00 3.622399952180218818e+00 3.072956818386628264e+00 2.300068133230886769e+00 2.601909054990224845e+00
4.000000000000000000e+03 2.843434343434343356e-02 3.593367679518767233e+00 2.440829818068997348e+00 3.946600770430729099e+00 2.700958558389784159e+00 2.379296069000716329e+00 2.613957253383150992e+00
4.000000000000000000e+03 2.989898989898989723e-02 3.532668503247967440e+00 2.568801864710882565e+00 3.528918770032222874e+00 2.935832259401116140e+00 2.480015977002438365e+00 2.908657293875749339e+00
4.000000000000000000e+03 3.136363636363635743e-02 4.181522224327295589e+00 2.652291143121526140e+00 4.219885852016568961e+00 2.833709412885595746e+00 2.637447417084885615e+00 3.183527828321716324e+00
4.000000000000000000e+03 3.282828282828282457e-02 4.098189947906968555e+00 2.817696364884448190e+00 4.313599062502691872e+00 3.272676764377740355e+00 2.776176231925850058e+00 3.683567267773120157e+00
4.000000000000000000e+03 3.429292929292929171e-02 4.507691935352663215e+00 2.980018084820768465e+00 3.481510039902209996e+01 7.965105547826038190e+00 2.889491243537517740e+00 3.513269291583172027e+00
4.000000000000000000e+03 3.575757575757575191e-02 4.778396698008189780e+00 3.211594720527878533e+00 3.997450156513286501e+00 4.924193115742792060e+00 1.640591888240643570e+01 3.789543659454120927e+01
4.000000000000000000e+03 3.722222222222221905e-02 4.594345327761778286e+00 3.283158332761377807e+00 3.694838665976197589e+00 5.178902947613325480e+00 3.204435819010404973e+00 4.072632126653334517e+00
4.000000000000000000e+03 3.868686868686867925e-02 5.569649044780478953e+00 3.403621870377011582e+00 9.718667627912008555e+00 4.125011663663338268e+00 3.629149723161046559e+00 3.153037627821533739e+00
4.000000000000000000e+03 4.015151515151514638e-02 5.464739902068637356e+00 3.461082500517299376e+00 5.958659267599680120e+00 3.972651975242020850e+00 3.473982499831542725e+00 5.835252709723118159e+00
4.000000000000000000e+03 4.161616161616161352e-02 5.365216762395657035e+00 3.550270475626505107e+00 3.630427428828686232e+01 1.834634251775286629e+01 3.823588441854762099e+00 3.440845974448671463e+00
4.000000000000000000e+03 4.308080808080807372e-02 6.369786716159676843e+00 3.592992535439416990e+00 4.944955547395331941e+00 2.655488050886856044e+01 3.520205141340770449e+00 4.909578375615359924e+00
4.000000000000000000e+03 4.454545454545454086e-02 6.152711559136391450e+00 3.885534571815928206e+00 4.214236868567263095e+00 7.195126225575474876e+00 3.481675347649463070e+00 4.461629740461451554e+00
4.000000000000000000e+03 4.601010101010100800e-02 6.899047384627357893e+00 4.015121274978548094e+00 1.299729856946018813e+01 8.870638146151884840e+00 3.816696632267037259e+00 5.768893922049692868e+00
4.000000000000000000e+03 4.747474747474746820e-02 7.806179413949069890e+00 3.887768742666545041e+00 4.557138855948577039e+00 8.300957683414319277e+00 3.794934601131936258e+00 5.050690467999026545e+00
4.000000000000000000e+03 4.893939393939393534e-02 6.721260470060536285e+00 4.295664895035148589e+00 1.517770163121568672e+01 3.712593314768223252e+01 3.926435026088987534e+00 5.494028553465144959e+00
4.000000000000000000e+03 5.040404040404039554e-02 7.561871168117879627e+00 3.916033199928938835e+00 7.819684172008765977e+00 2.572752543736462272e+01 5.807121726399318895e+00 3.954282456163149106e+00
4.000000000000000000e+03 5.186868686868686268e-02 9.741094433580157030e+00 4.365849775040280711e+00 1.669335118541994589e+01 4.066899284078665744e+01 4.138118667644018700e+00 5.890354388404725583e+00
4.000000000000000000e+03 5.333333333333332982e-02 8.197337075583412513e+00 4.289788767956941307e+00 2.491824271930844503e+01 4.448339815235330974e+01 4.005973123361538768e+00 4.737588409387053723e+00
4.000000000000000000e+03 5.479797979797979002e-02 1.149905001862608245e+01 4.611677393358645460e+00 1.118990154544470528e+01 4.233133242710249711e+00 4.297023176022003454e+00 5.461258264207448754e+00
4.000000000000000000e+03 5.626262626262625716e-02 8.282064872556334834e+00 4.466740004785936691e+00 6.136568258018131772e+00 8.720627625734445942e+00 5.081331173326968376e+00 4.236195674102778419e+00
4.000000000000000000e+03 5.772727272727271736e-02 1.438456062466119967e+01 4.453011684991935226e+00 4.918781226403003970e+00 2.958762359589479374e+01 5.764291158020800054e+00 4.289047584269527036e+00
4.000000000000000000e+03 5.919191919191918450e-02 1.867036225424580564e+01 4.623345806504046251e+00 2.193614532391738337e+01 8.068407527165966542e+00 4.486597733606279448e+00 5.314291817981737331e+00
4.000000000000000000e+03 6.065656565656565163e-02 1.534105972131762918e+01 5.093264184946930229e+00 1.788481364017724573e+01 6.919170051343680683e+00 4.994699724506427962e+00 4.808450697393284123e+00
4.000000000000000000e+03 6.212121212121211183e-02 9.619060238330670032e+00 5.024569149782225352e+00 9.713820251810366457e+00 5.647063827501607847e+00 3.490719818442870093e+01 5.175854254294667101e+01
4.000000000000000000e+03 6.358585858585857897e-02 1.093485272137347764e+01 4.865583394929635652e+00 1.366260616019831176e+01 2.424349437555099840e+01 4.422920780178121625e+00 7.710730786144050164e+00
4.000000000000000000e+03 6.505050505050505305e-02 1.012018881304414997e+01 5.091469054959382845e+00 3.583266826878047340e+01 1.683270096424865514e+01 4.951654580940950900e+00 5.900314102523758208e+00
4.000000000000000000e+03 6.651515151515151325e-02 1.086720260234876712e+01 5.199878101713633960e+00 1.365809871255700614e+01 1.169362532626297657e+01 4.833399296746536677e+00 5.762122070995947531e+00
4.000000000000000000e+03 6.797979797979797345e-02 2.803015900105745928e+01 5.246623759800768561e+00 3.854619850751701193e+01 9.865228136958455352e+00 4.878788735382741493e+00 6.063735652075403770e+00
4.000000000000000000e+03 6.944444444444444753e-02 2.390469777325301592e+01 5.584327331232842084e+00 2.593684455203322514e+01 9.103237773272212507e+00 5.405171102582597698e+00 8.494810997943536890e+00
4.000000000000000000e+03 7.090909090909090773e-02 1.056878250633004868e+01 5.611160827222164471e+00 5.395666758814583375e+01 1.171908529713040181e+01 3.013166436050901709e+01 4.143100170969404417e+01
4.000000000000000000e+03 7.237373737373736793e-02 2.092833636772524386e+01 5.693794581209164818e+00 1.470327958465463070e+01 2.616645169994720632e+01 5.388771064467883676e+00 7.375038073173774578e+00
4.000000000000000000e+03 7.383838383838384201e-02 1.722199271246519814e+01 5.964807839426869762e+00 3.565870373745506328e+01 8.446916964839427777e+00 5.661172804197418529e+00 7.592923939046136717e+00
4.000000000000000000e+03 7.530303030303030221e-02 1.858637818342928227e+01 5.891913700810378351e+00 6.453656103700854629e+00 2.083960034914544579e+01 5.593689907605374323e+00 8.476056140971721220e+00
4.000000000000000000e+03 7.676767676767676241e-02 1.808238495112282251e+01 5.785281041875610875e+00 2.516098882692567429e+01 9.699393915282485068e+00 5.321815342731482268e+00 7.859294110916857257e+00
4.000000000000000000e+03 7.823232323232323648e-02 1.982733361081240631e+01 5.863686003850519413e+00 3.362807144308790441e+01 1.858258523605287493e+01 5.919981630519170146e+00 1.412603418089757668e+01
4.000000000000000000e+03 7.969696969696969668e-02 1.517135652151958958e+01 6.350465653999191495e+00 1.002470664809877121e+01 1.905419955344197902e+01 4.328415795464390925e+01 3.831170089677528523e+01
4.000000000000000000e+03 8.116161616161615688e-02 2.726533333502480971e+01 6.252950222583381290e+00 3.059024726324545540e+01 1.380406973659741965e+01 5.379608204318705234e+00 2.759574520269550746e+01
4.000000000000000000e+03 8.262626262626263096e-02 2.587661856798072435e+01 6.610971548398392628e+00 2.937245824815680351e+01 9.611060064737355191e+00 6.522796566673865648e+00 7.900822708916396486e+00
4.000000000000000000e+03 8.409090909090909116e-02 2.775666157064392792e+01 6.398338230114697822e+00 2.874317834072014577e+01 7.197205467728106321e+00 5.693075936339854870e+00 9.290648156672677516e+00
4.000000000000000000e+03 8.555555555555555136e-02 1.974607940531847561e+01 7.125164746019750694e+00 9.313305967588849654e+00 2.288254031554789591e+01 7.233233298356633867e+00 2.104543025720510840e+01
4.000000000000000000e+03 8.702020202020202544e-02 3.214777546280708975e+01 6.825447632560443623e+00 4.480125327125828960e+01 1.584444568025228683e+01 5.871680106916049802e+00 9.121213091916256843e+00
4.000000000000000000e+03 8.848484848484848564e-02 1.713989070957989824e+01 7.066473628379584149e+00 1.108889741282678187e+01 2.446208896520203879e+01 7.349786250518736352e+00 1.139661168892473242e+01
4.000000000000000000e+03 8.994949494949494584e-02 3.619334665648393923e+01 6.895223214162953695e+00 4.112071641521833953e+01 1.088821788400388080e+01 6.508682824675522838e+00 1.245445251651036500e+01
4.000000000000000000e+03 9.141414141414140604e-02 2.364545394084738561e+01 6.694078057715602270e+00 1.308455733761333839e+01 3.752452524348186103e+01 6.557185308000392787e+00 1.215658107220550299e+01
4.000000000000000000e+03 9.287878787878788012e-02 3.351527414058076459e+01 5.652387172114794467e+00 3.482893218438301375e+01 9.958518118017890330e+00 5.321832849599247517e+00 3.429435508286536560e+01
4.000000000000000000e+03 9.434343434343434032e-02 3.739328848886750478e+01 7.159096729366309475e+00 5.086647919310886579e+01 1.903749267055528094e+01 6.758283727475968838e+00 1.730054059484153228e+01
4.000000000000000000e+03 9.580808080808080052e-02 3.488572085047196936e+01 6.374710959475836880e+00 3.491893666930961615e+01 1.095567840371651336e+01 9.245352713026777636e+00 5.954113797190011326e+00
4.000000000000000000e+03 9.727272727272727459e-02 3.510282463485178539e+01 7.176612397800862020e+00 8.697045262425817214e+00 1.055138752832690408e+01 6.574687262847021429e+00 1.030471620519232800e+01
4.000000000000000000e+03 9.873737373737373479e-02 3.973998702954474282e+01 7.219789209791020568e+00 4.217453612848260036e+01 6.739361489403751904e+00 2.552380004837057825e+01 7.603648848998749266e+00
4.000000000000000000e+03 1.002020202020201950e-01 3.475871530727182090e+01 7.561442446033566078e+00 4.132407745035627045e+01 1.353714057566505247e+01 7.730347034664004191e+00 2.071097471505471788e+01
4.000000000000000000e+03 1.016666666666666691e-01 3.156435413407184498e+01 8.507421021984228560e+00 3.708083417480737154e+01 1.178738945237485147e+01 8.814142652338111006e+00 7.181444276309457031e+00
4.000000000000000000e+03 1.031313131313131293e-01 3.155151957499284876e+01 7.935981514944574045e+00 8.096447233790788900e+00 1.115510167125377272e+01 1.004111730667455227e+01 7.469408667652857936e+00
4.000000000000000000e+03 1.045959595959595895e-01 3.339645780824732668e+01 7.761488883974251074e+00 9.014162286096716770e+00 7.474250860419986431e+00 1.798705955052469108e+01 6.885633461166215774e+00
4.000000000000000000e+03 1.060606060606060635e-01 2.612889260891487453e+01 7.606543644404033522e+00 1.730944302729410467e+01 4.689428468704026898e+01 7.398015165534217452e+00 9.581446997365071994e+00
4.000000000000000000e+03 1.075252525252525237e-01 3.925232924887976083e+01 8.206005358661586868e+00 1.212508831302757173e+01 4.223465137680528869e+01 1.427313239576704973e+01 8.145699431166310234e+00
4.000000000000000000e+03 1.089898989898989839e-01 4.204106032029872608e+01 9.555181281991478315e+00 1.896683480436113101e+01 5.722092695592964162e+01 1.033919262549796869e+01 3.148337097555785746e+01
4.000000000000000000e+03 1.104545454545454441e-01 3.505807707078956525e+01 8.636926384542350732e+00 4.108951458876698837e+01 2.003682308906600440e+01 1.505285171032428870e+01 8.127469999579961524e+00
4.000000000000000000e+03 1.119191919191919182e-01 4.089600949973043242e+01 9.213104155156431219e+00 1.276446186307050112e+01 9.098547425973139369e+00 8.336335005770264317e+00 1.130111501130669538e+01
4.000000000000000000e+03 1.133838383838383784e-01 3.093157778736379271e+01 8.424468857694412449e+00 3.112914277766293125e+01 4.200885530947802948e+01 7.639097072273873579e+00 2.407955203185434812e+01
4.000000000000000000e+03 1.148484848484848386e-01 3.488517547718878120e+01 9.378474444679264721e+00 3.891974957479460073e+01 1.378017299507017945e+01 9.086337109296151127e+00 2.376372255731908822e+01
4.000000000000000000e+03 1.163131313131313127e-01 3.532151967136812232e+01 9.090251622782488994e+00 1.255200887197345239e+01 9.202473693803440824e+00 2.655949876049020730e+01 7.185728482547044393e+01
4.000000000000000000e+03 1.177777777777777729e-01 3.852030616522752382e+01 9.041903867826793118e+00 1.326709843301438418e+01 1.151504973142726485e+01 3.039062526733129488e+01 9.310077248108022729e+00
4.000000000000000000e+03 1.192424242424242331e-01 3.693712041209922603e+01 8.497397093115687028e+00 3.731717279561190281e+01 1.292877672818575796e+01 7.026434454306672350e+00 2.744970207659687134e+01
4.000000000000000000e+03 1.207070707070707072e-01 4.154977339293529326e+01 1.029208764161324829e+01 3.757131364149452679e+01 1.101066275744851630e+01 5.293783887562702262e+01 2.122096084254044257e+01
4.000000000000000000e+03 1.221717171717171674e-01 2.978424467233816486e+01 8.797715317967428561e+00 3.728255226951791457e+01 1.719387990362839247e+01 8.781699421039059317e+00 1.601177037845403106e+01
4.000000000000000000e+03 1.236363636363636276e-01 4.202177519442980014e+01 9.600912942940510675e+00 1.256510374018233200e+01 2.495769894758635488e+01 9.368451715244917821e+00 2.089837874390453365e+01
4.000000000000000000e+03 1.251010101010101017e-01 3.271747037664543001e+01 8.771277231794551099e+00 1.837262283475058311e+01 4.013681797582452049e+01 8.045254308947450639e+00 1.405713704281100185e+01
4.000000000000000000e+03 1.265656565656565480e-01 3.632364499407071889e+01 9.703415622881667701e+00 1.002862673013011907e+01 3.504423843888630330e+01 2.987207868554299495e+01 9.338306254441389953e+00
4.000000000000000000e+03 1.280303030303030221e-01 3.699261640458560407e+01 8.249079673397119450e+00 1.071486672607455048e+01 1.317632534716180537e+01 6.513262978598635122e+00 1.590075129210735838e+01
