0  	  0  	  0.0007558
0  	  0.01  	  0.0008125
0  	  0.02  	  0.0008696
0  	  0.03  	  0.00092666
0  	  0.04  	  0.0009832
0  	  0.05  	  0.0010388
0  	  0.06  	  0.0010928
0  	  0.07  	  0.0011449
0  	  0.08  	  0.0011946
0  	  0.09  	  0.0012414
0  	  0.1  	  0.0012849
0  	  0.11  	  0.0013246
0  	  0.12  	  0.0013603
0  	  0.13  	  0.0013916
0  	  0.14  	  0.0014182
0  	  0.15  	  0.0014399
0  	  0.16  	  0.0014565
0  	  0.17  	  0.0014679
0  	  0.18  	  0.001474
0  	  0.19  	  0.0014747
0  	  0.2  	  0.00147
0  	  0.21  	  0.0014601
0  	  0.22  	  0.0014451
0  	  0.23  	  0.001425
0  	  0.24  	  0.0014001
0  	  0.25  	  0.0013708
0  	  0.26  	  0.0013372
0  	  0.27  	  0.0012999
0  	  0.28  	  0.0012592
0  	  0.29  	  0.0012155
0  	  0.3  	  0.0011695
0  	  0.31  	  0.0011217
0  	  0.32  	  0.0010726
0  	  0.33  	  0.0010228
0  	  0.34  	  0.00097297
0  	  0.35  	  0.00092369
0  	  0.36  	  0.00087554
0  	  0.37  	  0.00082905
0  	  0.38  	  0.0007847
0  	  0.39  	  0.00074291
0  	  0.4  	  0.00070402
0  	  0.41  	  0.00066827
0  	  0.42  	  0.00063582
0  	  0.43  	  0.0006067
0  	  0.44  	  0.00058085
0  	  0.45  	  0.0005581
0  	  0.46  	  0.00053819
0  	  0.47  	  0.00052078
0  	  0.48  	  0.00050545
0  	  0.49  	  0.00049173
0  	  0.5  	  0.00047913
0  	  0.51  	  0.00046716
0  	  0.52  	  0.00045532
0  	  0.53  	  0.00044319
0  	  0.54  	  0.00043037
0  	  0.55  	  0.00041657
0  	  0.56  	  0.0004016
0  	  0.57  	  0.00038537
0  	  0.58  	  0.00036792
0  	  0.59  	  0.00034941
0  	  0.6  	  0.00033011
0  	  0.61  	  0.00031044
0  	  0.62  	  0.00029091
0  	  0.63  	  0.00027211
0  	  0.64  	  0.0002547
0  	  0.65  	  0.00023942
0  	  0.66  	  0.00022699
0  	  0.67  	  0.00021816
0  	  0.68  	  0.00021362
0  	  0.69  	  0.00021403
0  	  0.7  	  0.00021994
0  	  0.71  	  0.00023181
0  	  0.72  	  0.00024998
0  	  0.73  	  0.00027463
0  	  0.74  	  0.00030578
0  	  0.75  	  0.00034331
0  	  0.76  	  0.00038691
0  	  0.77  	  0.00043613
0  	  0.78  	  0.00049035
0  	  0.79  	  0.0005488
0  	  0.8  	  0.00061059
0  	  0.81  	  0.00067473
0  	  0.82  	  0.00074014
0  	  0.83  	  0.00080568
0  	  0.84  	  0.00087019
0  	  0.85  	  0.00093249
0  	  0.86  	  0.00099146
0  	  0.87  	  0.001046
0  	  0.88  	  0.0010951
0  	  0.89  	  0.001138
0  	  0.9  	  0.0011738
0  	  0.91  	  0.0012019
0  	  0.92  	  0.0012219
0  	  0.93  	  0.0012335
0  	  0.94  	  0.0012365
0  	  0.95  	  0.0012311
0  	  0.96  	  0.0012175
0  	  0.97  	  0.0011959
0  	  0.98  	  0.001167
0  	  0.99  	  0.0011314
0  	  1  	  0.0010897

0.01  	  0  	  0.00080312
0.01  	  0.01  	  0.00086299
0.01  	  0.02  	  0.00092323
0.01  	  0.03  	  0.00098339
0.01  	  0.04  	  0.001043
0.01  	  0.05  	  0.0011014
0.01  	  0.06  	  0.0011583
0.01  	  0.07  	  0.0012131
0.01  	  0.08  	  0.0012653
0.01  	  0.09  	  0.0013145
0.01  	  0.1  	  0.0013602
0.01  	  0.11  	  0.001402
0.01  	  0.12  	  0.0014396
0.01  	  0.13  	  0.0014726
0.01  	  0.14  	  0.0015008
0.01  	  0.15  	  0.0015239
0.01  	  0.16  	  0.0015417
0.01  	  0.17  	  0.0015541
0.01  	  0.18  	  0.001561
0.01  	  0.19  	  0.0015624
0.01  	  0.2  	  0.0015583
0.01  	  0.21  	  0.0015488
0.01  	  0.22  	  0.0015338
0.01  	  0.23  	  0.0015138
0.01  	  0.24  	  0.0014887
0.01  	  0.25  	  0.001459
0.01  	  0.26  	  0.0014249
0.01  	  0.27  	  0.0013868
0.01  	  0.28  	  0.0013451
0.01  	  0.29  	  0.0013003
0.01  	  0.3  	  0.001253
0.01  	  0.31  	  0.0012036
0.01  	  0.32  	  0.0011529
0.01  	  0.33  	  0.0011013
0.01  	  0.34  	  0.0010496
0.01  	  0.35  	  0.00099825
0.01  	  0.36  	  0.00094796
0.01  	  0.37  	  0.00089925
0.01  	  0.38  	  0.00085264
0.01  	  0.39  	  0.00080855
0.01  	  0.4  	  0.00076735
0.01  	  0.41  	  0.0007293
0.01  	  0.42  	  0.00069455
0.01  	  0.43  	  0.00066316
0.01  	  0.44  	  0.00063507
0.01  	  0.45  	  0.00061013
0.01  	  0.46  	  0.00058806
0.01  	  0.47  	  0.00056853
0.01  	  0.48  	  0.00055111
0.01  	  0.49  	  0.00053533
0.01  	  0.5  	  0.00052069
0.01  	  0.51  	  0.00050668
0.01  	  0.52  	  0.00049282
0.01  	  0.53  	  0.00047865
0.01  	  0.54  	  0.00046378
0.01  	  0.55  	  0.00044793
0.01  	  0.56  	  0.00043088
0.01  	  0.57  	  0.00041257
0.01  	  0.58  	  0.00039303
0.01  	  0.59  	  0.00037244
0.01  	  0.6  	  0.0003511
0.01  	  0.61  	  0.00032943
0.01  	  0.62  	  0.00030797
0.01  	  0.63  	  0.00028733
0.01  	  0.64  	  0.00026823
0.01  	  0.65  	  0.00025139
0.01  	  0.66  	  0.00023759
0.01  	  0.67  	  0.00022761
0.01  	  0.68  	  0.00022216
0.01  	  0.69  	  0.00022191
0.01  	  0.7  	  0.00022746
0.01  	  0.71  	  0.00023928
0.01  	  0.72  	  0.00025769
0.01  	  0.73  	  0.0002829
0.01  	  0.74  	  0.00031493
0.01  	  0.75  	  0.00035364
0.01  	  0.76  	  0.00039872
0.01  	  0.77  	  0.00044968
0.01  	  0.78  	  0.00050588
0.01  	  0.79  	  0.00056651
0.01  	  0.8  	  0.00063065
0.01  	  0.81  	  0.00069726
0.01  	  0.82  	  0.00076521
0.01  	  0.83  	  0.00083332
0.01  	  0.84  	  0.00090036
0.01  	  0.85  	  0.00096513
0.01  	  0.86  	  0.0010264
0.01  	  0.87  	  0.0010832
0.01  	  0.88  	  0.0011343
0.01  	  0.89  	  0.0011788
0.01  	  0.9  	  0.0012161
0.01  	  0.91  	  0.0012453
0.01  	  0.92  	  0.0012662
0.01  	  0.93  	  0.0012783
0.01  	  0.94  	  0.0012815
0.01  	  0.95  	  0.0012759
0.01  	  0.96  	  0.0012618
0.01  	  0.97  	  0.0012395
0.01  	  0.98  	  0.0012095
0.01  	  0.99  	  0.0011725
0.01  	  1  	  0.0011293

0.02  	  0  	  0.00085034
0.02  	  0.01  	  0.00091335
0.02  	  0.02  	  0.0009767
0.02  	  0.03  	  0.0010399
0.02  	  0.04  	  0.0011024
0.02  	  0.05  	  0.0011638
0.02  	  0.06  	  0.0012234
0.02  	  0.07  	  0.0012809
0.02  	  0.08  	  0.0013356
0.02  	  0.09  	  0.0013871
0.02  	  0.1  	  0.001435
0.02  	  0.11  	  0.0014788
0.02  	  0.12  	  0.0015183
0.02  	  0.13  	  0.001553
0.02  	  0.14  	  0.0015827
0.02  	  0.15  	  0.0016072
0.02  	  0.16  	  0.0016263
0.02  	  0.17  	  0.0016398
0.02  	  0.18  	  0.0016476
0.02  	  0.19  	  0.0016498
0.02  	  0.2  	  0.0016463
0.02  	  0.21  	  0.0016372
0.02  	  0.22  	  0.0016226
0.02  	  0.23  	  0.0016027
0.02  	  0.24  	  0.0015776
0.02  	  0.25  	  0.0015476
0.02  	  0.26  	  0.0015131
0.02  	  0.27  	  0.0014744
0.02  	  0.28  	  0.001432
0.02  	  0.29  	  0.0013863
0.02  	  0.3  	  0.0013378
0.02  	  0.31  	  0.0012871
0.02  	  0.32  	  0.0012348
0.02  	  0.33  	  0.0011816
0.02  	  0.34  	  0.001128
0.02  	  0.35  	  0.0010747
0.02  	  0.36  	  0.0010223
0.02  	  0.37  	  0.00097138
0.02  	  0.38  	  0.00092249
0.02  	  0.39  	  0.00087606
0.02  	  0.4  	  0.00083247
0.02  	  0.41  	  0.000792
0.02  	  0.42  	  0.00075483
0.02  	  0.43  	  0.00072102
0.02  	  0.44  	  0.00069052
0.02  	  0.45  	  0.00066318
0.02  	  0.46  	  0.00063875
0.02  	  0.47  	  0.00061687
0.02  	  0.48  	  0.00059713
0.02  	  0.49  	  0.00057905
0.02  	  0.5  	  0.00056213
0.02  	  0.51  	  0.00054586
0.02  	  0.52  	  0.00052973
0.02  	  0.53  	  0.0005133
0.02  	  0.54  	  0.00049618
0.02  	  0.55  	  0.00047806
0.02  	  0.56  	  0.00045876
0.02  	  0.57  	  0.00043819
0.02  	  0.58  	  0.00041641
0.02  	  0.59  	  0.00039361
0.02  	  0.6  	  0.0003701
0.02  	  0.61  	  0.00034633
0.02  	  0.62  	  0.00032284
0.02  	  0.63  	  0.00030028
0.02  	  0.64  	  0.00027938
0.02  	  0.65  	  0.0002609
0.02  	  0.66  	  0.00024566
0.02  	  0.67  	  0.00023442
0.02  	  0.68  	  0.00022796
0.02  	  0.69  	  0.00022696
0.02  	  0.7  	  0.00023202
0.02  	  0.71  	  0.00024364
0.02  	  0.72  	  0.00026214
0.02  	  0.73  	  0.00028774
0.02  	  0.74  	  0.00032046
0.02  	  0.75  	  0.00036014
0.02  	  0.76  	  0.00040646
0.02  	  0.77  	  0.00045891
0.02  	  0.78  	  0.00051682
0.02  	  0.79  	  0.00057936
0.02  	  0.8  	  0.00064557
0.02  	  0.81  	  0.00071437
0.02  	  0.82  	  0.00078458
0.02  	  0.83  	  0.00085498
0.02  	  0.84  	  0.00092431
0.02  	  0.85  	  0.00099131
0.02  	  0.86  	  0.0010548
0.02  	  0.87  	  0.0011135
0.02  	  0.88  	  0.0011664
0.02  	  0.89  	  0.0012126
0.02  	  0.9  	  0.0012511
0.02  	  0.91  	  0.0012815
0.02  	  0.92  	  0.0013032
0.02  	  0.93  	  0.0013158
0.02  	  0.94  	  0.0013193
0.02  	  0.95  	  0.0013137
0.02  	  0.96  	  0.0012992
0.02  	  0.97  	  0.0012763
0.02  	  0.98  	  0.0012455
0.02  	  0.99  	  0.0012075
0.02  	  1  	  0.001163

0.03  	  0  	  0.00089719
0.03  	  0.01  	  0.00096329
0.03  	  0.02  	  0.0010297
