6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 18.9644722603536 17.39712283 26.09009216 10 19 7.200568375768928e-07   -511.1468654 -511.1468654 -511.1468654 -510.9531942 -510.9531936 -510.9531915
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 19.9239447610582 20.8390969  50.43081754 10 21 1.049385758474462e-06   -507.3899286 -507.3899286 -507.3899286 -507.1954098 -507.1954097 -507.1954096
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 34.70151138054966 43.9306358  18.56424488 5 0 9.738685261430218e-07   -500.4812999 -500.4812999 -500.4812999 -500.2861221 -500.2861221 -500.2861221
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 31.10633511912557 24.5592375 46.9904383 4 0 6.760930785370835e-07   -497.4531264 -497.4531264 -497.4531264 -497.2578977 -497.2578977 -497.2578977
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 24.72594206725563 21.28749623 42.44612644 7 0 2.1356900283128355e-06   -499.5872673 -499.5872673 -499.5872673 -499.3921606 -499.3921606 -499.3921606
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 39.385839462012505 43.56152512 36.12961422 10 17 4.7162770907445414e-07   -511.8122809 -511.8122809 -511.8122809 -511.6177466 -511.6177466 -511.6177465
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 15.46789298134219 18.73636553 52.27467226 9 0 1.742946261242464e-06   -505.9196043 -505.9196043 -505.9196043 -505.7247779 -505.7247779 -505.7247779
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 39.268822974547646 46.35901661 22.76405197 7 12 4.6711014686776895e-07   -503.6014982 -503.6014982 -503.6014982 -503.4066521 -503.4066521 -503.4066521
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 19.097424536799632 19.34375703 33.2319484  6 0 5.379282354769375e-07   -508.5432142 -508.5432142 -508.5432142 -508.3480683 -508.3480683 -508.3480683
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 30.99040415157138 46.99521962 22.99985502 6 11 7.092659761069905e-08   -499.5935759 -499.5935759 -499.5935759 -499.3984569 -499.3984569 -499.3984569
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 36.05610696607125 37.96309312 31.74893594 9 17 3.62203931015532e-07   -499.4072818 -499.4072818 -499.4072818 -499.2123405 -499.2123405 -499.2123405
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 28.351264128992028 28.33007025 40.9421077  12 19 4.515405704545716e-07   -511.4573549 -511.4573549 -511.4573549 -511.264194 -511.2641907 -511.2641883
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 36.036800095623846 40.09676222 31.62933603 6 0 1.6791132747068583e-06   -497.4452756 -497.4452756 -497.4452756 -497.2501132 -497.2501132 -497.2501132
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 35.92662413318451 34.39375342 44.83972625 9 0 5.647224760486168e-07   -511.2617018 -511.2617018 -511.2617018 -511.0669801 -511.0669801 -511.06698
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 26.61991597071974 39.44509039 19.49923977 4 0 4.163810592834306e-07   -501.3378007 -501.3378007 -501.3378007 -501.1425717 -501.1425717 -501.1425717
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 40.572790566823656 44.50518291 39.064513   11 22 6.725919227115923e-07   -512.6538131 -512.6538131 -512.6538131 -512.459479 -512.4594789 -512.4594788
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 29.56514511527363 30.99664881 24.29344593 9 0 1.1443836945026473e-06   -492.1644645 -492.1644645 -492.1644645 -491.9700185 -491.9700185 -491.9700184
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 27.698687697203113 19.99198176 44.13563396 7 0 9.180756080096378e-07   -503.6147991 -503.6147991 -503.6147991 -503.4199209 -503.4199208 -503.4199208
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 35.40570236249803 32.35830565 48.74006497 10 0 5.339954449294739e-07   -492.9222182 -492.9222182 -492.9222182 -492.7278928 -492.7278927 -492.7278926
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 34.65471523138624 46.08805029 18.88713131 2 0 2.5898663175341628e-06   -501.1077942 -501.1077942 -501.1077942 -500.9125435 -500.9125435 -500.9125435
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 16.566827051418112 15.46240067 21.26113567 8 0 1.4972903358057776e-07   -498.4902147 -498.4902147 -498.4902147 -498.2952392 -498.2952392 -498.2952392
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 35.43866313407773 33.09040031 48.27011521 10 20 3.2843264875713317e-07   -496.3539842 -496.3539842 -496.3539842 -496.1594281 -496.1594281 -496.159428
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 35.944374460351916 31.18568521 50.49077252 10 20 7.003115616026735e-07   -514.4395709 -514.4395709 -514.4395709 -514.2457401 -514.2457398 -514.2457391
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 26.93885579052009 27.44208874 46.11214606 4 8 8.82222675560362e-07   -508.0276803 -508.0276803 -508.0276803 -507.832549 -507.832549 -507.832549
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 38.21825087356811 36.39826206 41.67862596 13 25 7.734102010117809e-07   -503.2644987 -503.2644987 -503.2644987 -503.0710622 -503.0710612 -503.0710609
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 30.372633695713372 28.10664424 39.46535808 11 23 3.2626939331886306e-07   -508.4863646 -508.4863646 -508.4863646 -508.2925642 -508.292564 -508.2925633
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 29.29572489713289 23.9508496  54.39513627 9 18 9.432307366512029e-07   -495.8990924 -495.8990924 -495.8990924 -495.7045088 -495.7045088 -495.7045087
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 37.473573246581424 39.08227445 33.12382539 7 0 3.784995046358458e-07   -490.840553 -490.840553 -490.840553 -490.6456277 -490.6456277 -490.6456277
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 39.49205017051075 41.01382807 23.93486427 15 0 1.715403408927433e-06   -506.1274402 -506.1274402 -506.1274402 -505.93454 -505.9345379 -505.9345374
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 21.73006790909437 22.09186147 40.1376024  13 0 2.68867052577746e-06   -508.6882302 -508.6882302 -508.6882302 -508.4958363 -508.4958332 -508.4958297
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 36.23576729670179 36.87514175 42.03631256 15 0 1.6841815735262688e-06   -518.5027626 -518.5027626 -518.5027626 -518.3136314 -518.3135799 -518.3135463
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 21.629722130627567 22.92413596 36.99434722 6 12 1.3952022866011372e-06   -495.9948043 -495.9948043 -495.9948043 -495.7999352 -495.7999352 -495.7999352
6 18 HC  4800.0 8.42105e-05 -8.42105e-05 0.475 16.355973110044097 19.04218142 46.24519246 5 0 4.963144813756624e-07   -499.5373018 -499.5373018 -499.5373018 -499.3421423 -499.3421423 -499.3421423
