6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 13.418468199728549 12.36905937 16.42263444 54 0 6.931680813331942e-06   -21.24985469 -21.24965389 -21.24918808 -21.11636753 -21.11475506 -21.11069121 -21.09993016
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 13.100107151908256 12.58551161 10.16338775 44 0 4.534188931589281e-06   -7.138415988 -7.138375062 -7.138340814 -6.955210889 -6.954564361 -6.952140341 -6.951713021
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 13.864290574135882 11.89051293 24.02267637 0 0 4.855188498456786e-06   -6.923613131 -6.923588719 -6.923553205 -6.746437142 -6.746047112 -6.743734588 -6.743107476
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 14.722311797973864 14.35925704 12.82460114 41 0 4.335066164656936e-06   -12.26531909 -12.26526602 -12.2651485 -12.09344417 -12.09069144 -12.08915384 -12.0841576
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 25.677102307188978 42.83426814 18.73757643 40 0 5.06491084274273e-06   -11.72014886 -11.72012652 -11.72010621 -11.55018917 -11.54921296 -11.54638096 -11.54500115
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 12.594074996039875 39.89591825  8.94405919 31 0 1.980131871628617e-06   -0.5464725673 -0.5464484721 -0.5464318549 -0.37570122 -0.3756582183 -0.3753529042 -0.3699044103
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 14.89295015583247 30.03025223 12.04129666 32 0 5.781531889898566e-06   -10.83746815 -10.83740382 -10.83734692 -10.65130378 -10.65117148 -10.65098921 -10.65074423
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 12.170534542162056 12.39480375 16.44347493 0 0 2.7455698650785376e-06   -16.60207694 -16.60198495 -16.60196624 -16.45813232 -16.45260067 -16.45178488 -16.44270733
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 18.843066512810566 16.96361661 49.07466015 15 0 5.666920933329973e-06   -1.078494695 -1.078485925 -1.078483133 -0.8879911279 -0.8879211361 -0.8877880025 -0.8835808688
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 14.954921484984341 13.34444115 50.34338151 33 0 3.928015650743087e-06   0.2042440818 0.2042537879 0.2042639319 0.3759338131 0.3772385019 0.3779945559 0.3845649957
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 19.224402006344338 18.88738852 25.45756441 41 0 6.128856835357907e-06   8.10471181 8.104745853 8.10493771 8.264972886 8.267705338 8.268480747 8.272598662
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 16.671882790090553 16.41988676 11.82610288 71 0 2.697880881415521e-06   13.8622506 13.86259752 13.86284986 13.97709482 13.97956307 13.98758299 14.00023712
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 13.659034360539874 10.36307168 31.15716783 83 0 6.3135510282197295e-06   -27.45173786 -27.45071271 -27.44958988 -27.41249253 -27.40408383 -27.39859692 -27.37316369
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 21.56178523813314 45.75362755 11.61308702 47 0 4.650891919025009e-06   -16.57459513 -16.57452263 -16.57447746 -16.44363616 -16.43935914 -16.4370135 -16.42905251
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 13.010731111443706 12.82588989 20.45493088 39 0 4.554456264098338e-06   0.4655255494 0.4655370062 0.4655414788 0.6521814558 0.6524396266 0.6528356639 0.6541363882
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 15.461168351375713 10.67739849 26.41461022 25 0 3.653111329164612e-06   2.762135572 2.762145894 2.762190422 2.952041204 2.952059592 2.952078847 2.95549357
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 14.37182238303892 12.78396036 25.30341408 45 0 2.6630345980951024e-06   2.108034662 2.108050507 2.108070209 2.260050509 2.2605468 2.26326375 2.26658532
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 12.869734200087468 11.37104361 14.26807032 40 0 7.763246691250259e-06   -9.700276913 -9.700240163 -9.70023323 -9.529007744 -9.528854821 -9.527196867 -9.524657533
6 18 HC 1   4800.0 0.000285714285714 -0.000285714285714 0.175 18.232229582664008 19.87782113 12.09687684 48 0 5.294635148080469e-06   9.912918717 9.913033742 9.913085248 10.051017 10.05244623 10.05317148 10.06280518
