4000 0.001 0.005 4.474330763562661e-08 0.205784784
4000 0.3 1.6666666666666667e-05 3.772540589817977e-08 0.20644391799999995
4000 0.001 0.05 5.989241609610216e-06 0.06757847999999989
4000 0.3 0.0001666666666666667 2.1314747377238214e-06 0.19069990000000026
4000 0.001 0.005 5.091244555103178e-08 0.20620608899999993
4000 0.001 0.005 5.1465017070051114e-08 0.20582092800000007
4000 0.001 0.005 5.8751968446791416e-08 0.2043755089999999
4000 0.001 0.005 5.0225348858639436e-08 0.20559756900000004
4000 0.001 0.005 4.1281346731342006e-08 0.20550454299999998
4000 0.001 0.005 5.1519233941204394e-08 0.20580060299999992
4000 0.001 0.005 5.540450478553653e-08 0.20559161800000014
4000 0.001 0.005 4.8534532902089335e-08 0.2061405300000001
4000 0.001 0.005 5.178117804616453e-08 0.205756045
4000 0.001 0.005 4.4637158060247484e-08 0.2050512630000001
4000 0.001 0.005 5.261621656130776e-08 0.20552806599999984
4000 0.001 0.005 5.3282155078505455e-08 0.20556560000000013
4000 0.001 0.005 3.8652122602276835e-08 0.20528550199999995
4000 0.001 0.005 4.642501078081365e-08 0.20506475699999993
4000 0.001 0.005 5.462034752039705e-08 0.20498029799999995
4000 0.001 0.005 5.270547476336484e-08 0.20460642100000004
4000 0.001 0.005 4.29929544331142e-08 0.20522526899999982
4000 0.001 0.005 5.033519897221257e-08 0.20503254999999987
4000 0.001 0.005 5.575686077853495e-08 0.2050593409999999
4000 0.001 0.005 5.158078238911049e-08 0.20553311799999996
4000 0.001 0.005 4.3130196905785706e-08 0.20595944300000002
4000 0.001 0.005 4.891110065647965e-08 0.20525967099999987
4000 0.001 0.005 5.8418887859003345e-08 0.20551533900000019
4000 0.001 0.005 6.596388724463413e-08 0.20549242099999998
4000 0.001 0.005 4.8000889022226285e-08 0.20512386500000002
4000 0.001 0.005 6.103543503804871e-08 0.20573069600000005
4000 0.001 0.005 4.7826815831769605e-08 0.20544883400000002
4000 0.001 0.005 5.301268095845095e-08 0.205631173
4000 0.001 0.005 4.8798445363303076e-08 0.20585256600000013
4000 0.001 0.005 5.853622542784198e-08 0.205120333
4000 0.03422222222222222 0.0001461038961038961 4.564292738783661e-08 0.204693091
4000 0.03422222222222222 0.0001461038961038961 4.985441517231743e-08 0.2057418980000001
4000 0.03422222222222222 0.0001461038961038961 5.1002578991079755e-08 0.20568942000000012
4000 0.03422222222222222 0.0001461038961038961 4.922530899808172e-08 0.20493931399999998
4000 0.03422222222222222 0.0001461038961038961 4.965435191611518e-08 0.20588828400000003
4000 0.03422222222222222 0.0001461038961038961 4.7231754331894663e-08 0.20448941100000018
4000 0.03422222222222222 0.0001461038961038961 5.0145649829459226e-08 0.2062333820000002
4000 0.03422222222222222 0.0001461038961038961 4.500160065534694e-08 0.20514597499999998
4000 0.03422222222222222 0.0001461038961038961 4.837753411109041e-08 0.20610081400000002
4000 0.03422222222222222 0.0001461038961038961 5.745990666547652e-08 0.2054389080000001
4000 0.03422222222222222 0.0001461038961038961 4.836342791116074e-08 0.20550897300000015
4000 0.03422222222222222 0.0001461038961038961 4.903361451630022e-08 0.20537689599999998
4000 0.03422222222222222 0.0001461038961038961 4.868245443911171e-08 0.20601755200000005
4000 0.03422222222222222 0.0001461038961038961 5.1051342639847055e-08 0.20515375400000013
4000 0.03422222222222222 0.0001461038961038961 5.038970351970936e-08 0.20539114599999997
