6 ,18 ,HC , 4800 ,-0.138879 ,0.13888 ,0.2 ,16.419201966174953 ,[1.58473106e+01 1.59603740e+06] ,1 ,0 ,2.691167765490501 ,  8902286.014 8905607.573 8908933.547 8909016.991 8911089.206 8912342.968 8912675.552
6 ,18 ,HC , 4800 ,-0.130443 ,0.130444 ,0.2 ,17.258851383559143 ,[1.96143767e+01 4.94562392e+06] ,0 ,0 ,1.9006093471010517 ,  7833466.159 7834799.204 7838997.984 7839943.007 7843079.816 7843343.282 7844051.993
6 ,18 ,HC , 4800 ,-0.140263 ,0.140264 ,0.2 ,19.27287939433718 ,[28.08769401 45.86383677] ,0 ,0 ,1.0448261531225245 ,  9026481.651 9032809.769 9035348.505 9036574.51 9039113.247 9040100.896 9041115.911
6 ,18 ,HC , 4800 ,-0.128268 ,0.128268 ,0.2 ,18.739085927892383 ,[12265.01838176 15715.5955749 ] ,393 ,0 ,0.920354221969397 ,  7563043.399 7569969.035 7570140.673 7573584.519 7573756.254 7575939.817 7577220.301
6 ,18 ,HC , 4800 ,-0.00491265 ,0.00491269 ,0.0133507 ,1.2754485814975507 ,[1.27575675 1.40300556] ,170 ,354 ,1.0469223495309625e-05 ,  47.31009971 47.34377381 47.36658328 47.41738944 47.44036693 47.45807873 47.48338506
6 ,18 ,HC , 4800 ,-0.00783013 ,0.00783019 ,0.0118915 ,1.2744097223976922 ,[1.21946214 1.32094584] ,4 ,154 ,2.2763760737674195e-05 ,  95.94355822 96.04428419 96.14297048 96.1912761 96.2391629 96.2764397 96.29825016
6 ,18 ,HC , 4800 ,-0.102336 ,0.102337 ,0.1 ,18.045572311649742 ,[42.07946542 25.59635595] ,0 ,143 ,0.18378652129396336 ,  1157708.111 1159033.331 1161376.64 1163199.028 1164023.462 1164423.494 1165057.914
6 ,18 ,HC , 4800 ,-0.107114 ,0.107115 ,0.1 ,24.179891266163708 ,[28.77778645 46.8279996 ] ,383 ,0 ,0.22503816489450446 ,  1298191.513 1298622.996 1299951.062 1300439.142 1300886.227 1300912.224 1301767.202
6 ,18 ,HC , 4800 ,-0.0541879 ,0.0541883 ,0.1 ,18.013977576152417 ,[24.9947819   8.19881394] ,1 ,0 ,0.06567559331790995 ,  336441.3644 336516.148 336620.049 336727.4737 336790.2828 336831.3538 336906.0314
6 ,18 ,HC , 4800 ,-0.0109962 ,0.0109963 ,0.01338 ,1.2751744653252557 ,[1.24281229 1.31124583] ,202 ,257 ,5.160365534227033e-05 ,  241.4417127 241.9692975 242.0353433 242.1876691 242.2666493 242.3806094 242.4797037
6 ,18 ,HC , 4800 ,-0.0781333 ,0.0781339 ,0.2 ,18.405637727037906 ,[16.87715484 57.59443563] ,4 ,0 ,0.5762153500296417 ,  2808197.37 2809064.471 2810416.392 2810729.432 2811085.329 2811455.944 2812081.271
6 ,18 ,HC , 4800 ,-0.142778 ,0.142779 ,0.2 ,18.79024753922653 ,[23.91666175 14.12096995] ,0 ,0 ,1.8943655147854577 ,  9356789.415 9360420.723 9362626.262 9365598.219 9367803.666 9368101.869 9369444.1
6 ,18 ,HC , 4800 ,-0.0899031 ,0.0899038 ,0.1 ,17.95999167844499 ,[16.31345656 21.43339884] ,321 ,0 ,0.3201447488130373 ,  922148.395 922439.5097 922658.2038 923114.4599 923393.0409 923523.333 923611.7967
6 ,18 ,HC , 4800 ,-0.00158068 ,0.00158069 ,0.140833 ,19.99933903637115 ,[25.58523722 16.98336735] ,0 ,0 ,6.524398245036268e-05 ,  564.8871433 565.2245933 565.4321992 565.745137 565.7657711 565.8893045 565.9908592
6 ,18 ,HC , 4800 ,-0.12809 ,0.128091 ,0.2 ,16.69825893380285 ,[10489.01708698 19198.29538176] ,6 ,119 ,1.6671352687549665 ,  7475536.589 7480913.965 7486398.239 7486863.727 7489676.334 7492347.978 7493087.643
6 ,18 ,HC , 4800 ,-0.140664 ,0.140665 ,0.2 ,23.02316060636167 ,[14242.3242912  22074.83691862] ,U ,0 ,2.4531453957213647 ,  9114398.954 9119923.543 9121531.134 9123167.686 9124775.315 9125992.999 9127244.779
6 ,18 ,HC , 4800 ,-0.142819 ,0.14282 ,0.2 ,24.957447150601034 ,[14867.68313086 12604.31656046] ,0 ,0 ,2.4894817694417406 ,  9291468.973 9298422.985 9305528.617 9305604.225 9311425.876 9312709.865 9312801.723
6 ,18 ,HC , 4800 ,-0.0803126 ,0.0803132 ,0.2 ,18.30301854515371 ,[16.17355078 20.66929822] ,0 ,0 ,0.47889243858413777 ,  2979876.724 2980634.581 2981553.876 2981628.945 2982301.046 2982548.198 2982646.268
6 ,18 ,HC , 4800 ,-0.136414 ,0.136415 ,0.2 ,21.804750660502464 ,[11661.9100307   9593.67115326] ,0 ,0 ,1.0481707467567871 ,  8508950.275 8516435.287 8517149.466 8519396.506 8520110.73 8523099.921 8524150.592
6 ,18 ,HC , 4800 ,-0.0500648 ,0.0500652 ,0.1 ,17.007096939291976 ,[19.44019866 38.42758736] ,1 ,0 ,0.05115675854627669 ,  277810.7634 278201.6298 278586.5547 278600.1298 278820.4164 278985.1086 279051.8304
6 ,18 ,HC , 4800 ,-0.199998 ,0.2 ,0.2 ,28.80411478014333 ,[17988.22857481 11668.69541831] ,0 ,154 ,1.97122955541361 ,  18074649.14 18092670.51 18109074.94 18112059.73 18123277.82 18128464.16 18132433.77
6 ,18 ,HC , 4800 ,-0.199998 ,0.2 ,0.2 ,28.305791978627422 ,[25.67834981 52.65449759] ,0 ,0 ,1.5927598332301498 ,  18269651.37 18271922.34 18281822.68 18290050.63 18290304.5 18293254.57 18299950.87
0 ,0 ,Unknown , 4800 ,-0.145663 ,0.145664 ,0.2 ,UNKNOWN ,['UNKNOWN'] ,U ,U ,Unknown , UNKNOWN
6 ,18 ,HC , 4800 ,-0.00678363 ,0.00678368 ,0.0181595 ,1.825980285471992 ,[1.85097791 1.98900677] ,1 ,130 ,3.919226166339748e-05 ,  168.2404532 168.595874 168.7962542 168.8292071 168.8749308 168.9681957 169.0141297
6 ,18 ,HC , 4800 ,-0.00592394 ,0.00592398 ,0.0193821 ,1.8241284085323737 ,[2.07728405 1.80591039] ,2 ,0 ,3.290213886568949e-05 ,  146.9595884 147.014497 147.1158238 147.2633899 147.3139043 147.3308719 147.3656744
6 ,18 ,HC , 4800 ,-0.148616 ,0.148617 ,0.2 ,24.834330800080732 ,[15017.93386077 39914.9258423 ] ,3 ,0 ,1.2771982476325878 ,  9948541.104 9962682.682 9971122.684 9977822.828 9984458.716 9986263.074 9991130.544
6 ,18 ,HC , 4800 ,-0.13791 ,0.137911 ,0.2 ,17.86693942007512 ,[12224.60032421 20052.99230872] ,0 ,0 ,1.0216892464552891 ,  8686601.433 8691616.584 8697632.427 8700332.912 8702078.969 8704585.029 8706348.931
6 ,18 ,HC , 4800 ,-0.150943 ,0.150944 ,0.2 ,17.72183552039388 ,[12840.63787112 52496.92673568] ,0 ,0 ,3.5151771168657597 ,  10468556.81 10477189.24 10479136.25 10482208.68 10484155.49 10484694.55 10486185.14
6 ,18 ,HC , 4800 ,-0.0803569 ,0.0803575 ,0.2 ,23.416774399091977 ,[45.22605021 22.80697543] ,U ,129 ,0.5899314512456763 ,  2969278.392 2969672.018 2971587.034 2971745.514 2972986.844 2973324.347 2973660.424
6 ,18 ,HC , 4800 ,-0.137706 ,0.137707 ,0.2 ,23.493638761269118 ,[15116.95409454 16955.64958708] ,0 ,0 ,1.3932147989876411 ,  8666480.504 8669326.312 8674645.377 8679422.919 8679494.708 8681264.032 8683205.044
6 ,18 ,HC , 4800 ,-0.00930852 ,0.00930859 ,0.0157866 ,1.550755463783498 ,[1.45660091 1.57831451] ,14 ,0 ,5.707942188615303e-05 ,  241.8637395 242.0288433 242.3534677 242.4949807 242.6417174 242.6923111 242.7969999
6 ,18 ,HC , 4800 ,-0.127683 ,0.127684 ,0.2 ,17.724131983961154 ,[10604.44633522 26699.11869729] ,0 ,0 ,1.3079775421755973 ,  7487141.149 7489431.756 7492657.446 7492687.627 7495578.661 7495913.222 7498030.117
6 ,18 ,HC , 4800 ,-0.0439613 ,0.0439617 ,0.125 ,17.476512345844913 ,[10.53820815 15.75638471] ,203 ,0 ,0.0740546700912307 ,  345469.2212 345797.9686 345843.4126 346024.8728 346070.1148 346088.2903 346198.8434
6 ,18 ,HC , 4800 ,-0.140755 ,0.140756 ,0.2 ,21.443458374355934 ,[55.67898977 25.38101417] ,1 ,148 ,1.2031630703599627 ,  8974606.892 8982985.134 8990324.008 8991069.949 8995928.944 8998408.803 9000452.333
0 ,0 ,Unknown , 4800 ,-0.135104 ,0.135105 ,0.2 ,UNKNOWN ,['UNKNOWN'] ,U ,U ,Unknown , UNKNOWN
6 ,18 ,HC , 4800 ,-0.0674273 ,0.0674278 ,0.2 ,18.403462465351744 ,[5.54733112e+05 1.52461474e+01] ,0 ,0 ,0.5377992344099439 ,  2091720.558 2092291.704 2093365.474 2093540.497 2094185.742 2094446.565 2094614.185
6 ,18 ,HC , 4800 ,-0.145917 ,0.145918 ,0.2 ,22.189611934885466 ,[13452.4370323   8847.89765817] ,4 ,0 ,2.75549572269257 ,  9730249.207 9736033.409 9739734.065 9740568.365 9744269.086 9744577.431 9747314.606
6 ,18 ,HC , 4800 ,-0.127683 ,0.127684 ,0.2 ,19.791842389198543 ,[13271.63352404 15064.55833416] ,1 ,133 ,1.0023586226177499 ,  7381273.187 7387464.918 7393192.795 7394275.909 7398441.839 7400003.74 7402258.627
6 ,18 ,HC , 4800 ,-0.119871 ,0.119872 ,0.2 ,17.98746333094435 ,[16.50457248 25.88462056] ,1 ,0 ,1.1604196132775635 ,  6551720.617 6556050.739 6558607.434 6560250.206 6562806.843 6564383.694 6565563.4
6 ,18 ,HC , 4800 ,-0.00563971 ,0.00563976 ,0.021283 ,2.100940251424989 ,[2.13720996 2.09372277] ,224 ,159 ,3.5068693052819036e-05 ,  161.562041 161.6633499 161.7480349 161.8885386 161.9905145 162.0850176 162.1241487
6 ,18 ,HC , 4800 ,-0.00783276 ,0.00783282 ,0.00973267 ,1.0004573069869425 ,[3.2175711 0.102622 ] ,162 ,0 ,1.4650960956280534e-05 ,  64.44430841 64.49931233 64.55507006 64.60052652 64.61586213 64.66943659 64.69137281
6 ,18 ,HC , 4800 ,-0.00393417 ,0.0039342 ,0.0153756 ,1.5505242198964972 ,[1.42219847 1.58094349] ,161 ,0 ,8.83765923441078e-06 ,  40.17461023 40.24879832 40.28441132 40.31474133 40.32340734 40.34844782 40.35968948
6 ,18 ,HC , 4800 ,-0.12809 ,0.128091 ,0.2 ,16.739661388739712 ,[26.25279075 13.73676856] ,U ,123 ,1.8045135228992648 ,  7484429.447 7486822.731 7493286.846 7496083.841 7496750.748 7498568.908 7502547.919
6 ,18 ,HC , 4800 ,-0.0500648 ,0.0500652 ,0.1 ,17.293465655831127 ,[21.96093603 11.40619755] ,0 ,0 ,0.05436224669116975 ,  284820.9266 285103.0765 285211.2711 285415.4978 285418.6476 285511.4767 285523.7205
6 ,18 ,HC , 4800 ,-0.138821 ,0.138822 ,0.2 ,20.553660435452386 ,[12399.22760947 22999.23972552] ,397 ,96 ,1.0136232316497646 ,  8887487.925 8888539.469 8892983.224 8894609.356 8895921.057 8896341.049 8899052.966
6 ,18 ,HC , 4800 ,-0.0076135 ,0.00761356 ,0.0185282 ,1.8247864457016254 ,[1.79178804 1.87719436] ,208 ,0 ,4.851644685104638e-05 ,  221.3462473 221.722376 221.813991 221.8824008 222.0589705 222.0988693 222.14275
6 ,18 ,HC , 4800 ,-0.199998 ,0.2 ,0.2 ,27.929691138185834 ,[3.45153736e+06 2.71941863e+01] ,0 ,109 ,2.866365928962055 ,  18201995.71 18206411.11 18226752.99 18229335.01 18233684.33 18237912.6 18242501.25
6 ,18 ,HC , 4800 ,-0.00584065 ,0.00584069 ,0.0198371 ,2.0997436965644556 ,[2.11776782 1.96438395] ,195 ,0 ,3.395324214241217e-05 ,  151.1381619 151.2344489 151.3795085 151.400449 151.4811229 151.5098511 151.5803205
6 ,18 ,HC , 4800 ,-0.145917 ,0.145918 ,0.2 ,21.47603108703896 ,[10605.72298513 25407.49752306] ,1 ,0 ,2.1965255885359625 ,  9596485.107 9605142.861 9609151.402 9614486.855 9618495.327 9624103.327 9624343.494
6 ,18 ,HC , 4800 ,-0.147618 ,0.147619 ,0.2 ,18.761575737062138 ,[20.12069543 39.53764513] ,0 ,100 ,2.054819968830051 ,  10005948.72 10006662.74 10012405.22 10018358.79 10020719.4 10021573.45 10023082.62
6 ,18 ,HC , 4800 ,-0.107723 ,0.107724 ,0.1 ,18.065770193458707 ,[18.0076062 34.5029657] ,2 ,0 ,0.2060096234357919 ,  1308278.192 1309557.822 1310945.844 1311045.624 1311570.576 1312433.662 1312445.405
6 ,18 ,HC , 4800 ,-0.0994647 ,0.0994654 ,0.1 ,16.64619528334027 ,[ 9.89229353 12.93872283] ,0 ,0 ,0.1941683244618796 ,  1123992.038 1125150.258 1126005.289 1126202.137 1126590.204 1127057.187 1127205.263
6 ,18 ,HC , 4800 ,-0.138537 ,0.138538 ,0.2 ,21.041467068378257 ,[10902.17591698 11377.37741748] ,1 ,0 ,1.6785807713315244 ,  8648453.576 8662637.487 8665711.701 8671701.192 8674775.53 8679153.963 8681390.645
6 ,18 ,HC , 4800 ,-0.127683 ,0.127684 ,0.2 ,18.74207261351891 ,[58.34172044 18.22654688] ,1 ,0 ,1.9603988505132348 ,  7535698.777 7539033.399 7540306.403 7540589.737 7541862.889 7542030.224 7542618.471
6 ,18 ,HC , 4800 ,-0.00364274 ,0.00364277 ,0.018254 ,1.8257139092616153 ,[2.07135927 1.81021065] ,U ,U ,1.131069195198975e-05 , UNKNOWN
0 ,0 ,Unknown , 4800 ,-0.12809 ,0.128091 ,0.2 ,UNKNOWN ,['UNKNOWN'] ,U ,U ,Unknown , UNKNOWN
6 ,18 ,HC , 4800 ,-0.16358 ,0.163581 ,0.2 ,25.800140241758907 ,[1.51149245e+06 2.69124483e+01] ,0 ,0 ,1.7087769857654158 ,  12376106.21 12378380.17 12380068.96 12380244.87 12381933.9 12382939.27 12384207.55
6 ,18 ,HC , 4800 ,-0.0137547 ,0.0137548 ,0.00986318 ,0.9993802338402951 ,[1.00997074 1.06766043] ,272 ,0 ,4.486955026851301e-05 ,  206.0045808 206.1133444 206.3372286 206.3834086 206.4702109 206.5762834 206.6061641
6 ,18 ,HC , 4800 ,-0.0111273 ,0.0111274 ,0.0126964 ,1.2746152933414463 ,[1.27498966 1.30184936] ,1 ,0 ,5.01622525837565e-05 ,  221.802717 221.9788409 222.3052279 222.3503877 222.5012316 222.5484946 222.682202
6 ,18 ,HC , 4800 ,-0.0800456 ,0.0800462 ,0.2 ,19.099933483582447 ,[16.56546689 57.65300935] ,383 ,0 ,0.43733842345424495 ,  2952546.321 2953776.383 2954924.29 2954995.984 2956009.875 2956143.885 2956325.988
6 ,18 ,HC , 4800 ,-0.139136 ,0.139137 ,0.2 ,19.090563904987143 ,[2.07900674e+01 9.95926207e+05] ,386 ,0 ,1.6513192972239819 ,  8808832.118 8817181.448 8819184.095 8822186.937 8824189.533 8829426.771 8830603.625
6 ,18 ,HC , 4800 ,-0.00688433 ,0.00688438 ,0.0121178 ,1.2747668157937997 ,[1.30144094 1.27767039] ,0 ,184 ,1.7836709957397867e-05 ,  76.66154224 76.73576574 76.85552458 76.89848977 76.92607018 76.97197644 77.00696368
6 ,18 ,HC , 4800 ,-0.12809 ,0.128091 ,0.2 ,17.821228396626122 ,[10838.58246299 16799.42023484] ,0 ,0 ,1.0849249346814391 ,  7429665.477 7433434.124 7439961.44 7445279.979 7445402.823 7447136.261 7450227.782
6 ,18 ,HC , 4800 ,-0.0155177 ,0.0155178 ,0.0101158 ,0.9999635431312195 ,[1.09384273 1.00157701] ,1 ,0 ,6.174577393132059e-05 ,  276.7246317 277.0377404 277.2170398 277.3990431 277.5085091 277.57334 277.5946271
6 ,18 ,HC , 4800 ,-0.0720504 ,0.072051 ,0.2 ,17.418008109755483 ,[47.05936645 16.7850439 ] ,361 ,0 ,0.5702375524615487 ,  2370946.635 2371899.326 2374085.856 2375047.997 2375640.635 2375706.853 2376682.211
6 ,18 ,HC , 4800 ,-0.0821802 ,0.0821809 ,0.2 ,17.55271683787648 ,[11384.06461245 21230.85831291] ,4 ,0 ,0.5328925653416078 ,  3085400.338 3087324.638 3089079.928 3089162.323 3090917.629 3090920.867 3090962.58
6 ,18 ,HC , 4800 ,-0.14077 ,0.140771 ,0.2 ,19.685116586256317 ,[11627.37405633 19734.16698036] ,337 ,0 ,1.9356823284274796 ,  9136771.819 9139156.383 9140872.2 9140901.98 9142617.849 9144506.701 9144979.601
6 ,18 ,HC , 4800 ,-0.12809 ,0.128091 ,0.2 ,17.14481521483564 ,[40.81500957 16.06261443] ,1 ,0 ,0.952971889105424 ,  7544960.554 7546982.14 7548969.174 7549896.345 7550436.176 7551701.521 7552423.179
6 ,18 ,HC , 4800 ,-0.00398358 ,0.00398361 ,0.0207809 ,2.100533380849452 ,[11.1807005  52.29299923] ,221 ,0 ,1.8230110934994914e-05 ,  75.63261247 75.76665671 75.81465117 75.89954234 75.93420006 75.98385468 76.02396056
6 ,18 ,HC , 4800 ,-0.128445 ,0.128446 ,0.2 ,17.161194994151654 ,[3371.75063199 7108.05757566] ,359 ,0 ,2.826423504929022 ,  7568642.355 7571154.301 7575618.401 7576712.076 7581060.213 7581176.06 7581428.653
6 ,18 ,HC , 4800 ,-0.199998 ,0.2 ,0.2 ,28.356319376075614 ,[13457.94517113    29.7694402 ] ,0 ,0 ,1.3901883802052146 ,  18437585.86 18442942.87 18450248.98 18453112.04 18456992.85 18457829.75 18460418.13
6 ,18 ,HC , 4800 ,-0.145917 ,0.145918 ,0.2 ,21.243414282222197 ,[12.60360225 16.54513731] ,349 ,0 ,1.618080840730314 ,  9828288.393 9832287.741 9832814.387 9833661.823 9834188.352 9836468.909 9836939.046
6 ,18 ,HC , 4800 ,-0.140264 ,0.140265 ,0.2 ,25.786297766861917 ,[14625.56923563 15608.97168442] ,U ,U ,1.4618718456329098 , UNKNOWN
6 ,18 ,HC , 4800 ,-0.00784919 ,0.00784925 ,0.0164342 ,1.5497057506754062 ,[1.5324345  1.59523657] ,371 ,0 ,4.075524710612964e-05 ,  186.8740956 187.1483843 187.2708087 187.3172671 187.3747007 187.4349487 187.4782166
6 ,18 ,HC , 4800 ,-0.127683 ,0.127684 ,0.2 ,18.852715050715243 ,[12458.96063209 14055.61923239] ,0 ,0 ,2.317473826044667 ,  7490430.469 7493972.249 7496720.85 7496904.942 7499653.5 7500181.263 7501718.583
6 ,18 ,HC , 4800 ,-0.137706 ,0.137707 ,0.2 ,21.343390432249585 ,[12596.08694572 21498.53556279] ,361 ,0 ,1.1315207058710064 ,  8747768.744 8751142.389 8754137.201 8754204.935 8756331.594 8757199.661 8758349.318
0 ,0 ,Unknown , 4800 ,-0.127683 ,0.127684 ,0.2 ,UNKNOWN ,['UNKNOWN'] ,U ,U ,Unknown , UNKNOWN
6 ,18 ,HC , 4800 ,-0.00572206 ,0.0057221 ,0.0144964 ,1.5505105186437094 ,[1.62011359 1.49079443] ,1 ,0 ,1.60846015552664e-05 ,  76.6006884 76.66663727 76.72373005 76.74715098 76.76927939 76.81269267 76.83755527
6 ,18 ,HC , 4800 ,-0.00635461 ,0.00635466 ,0.0101685 ,0.9997201760762178 ,[1.01254329 0.98630627] ,157 ,0 ,1.0301805173521876e-05 ,  45.91829157 46.03977715 46.08965955 46.11833579 46.13243353 46.13547396 46.15778701
6 ,18 ,HC , 4800 ,-0.134481 ,0.134482 ,0.2 ,23.437257267858715 ,[1.00772661e+06 2.01292403e+01] ,U ,0 ,0.8343322848067838 ,  8217745.449 8231166.271 8232297.313 8234551.572 8235682.443 8241460.442 8244845.765
6 ,18 ,HC , 4800 ,-0.00648693 ,0.00648698 ,0.0149401 ,1.5492845845002379 ,[1.44854367 1.67777155] ,187 ,270 ,2.2429111912517178e-05 ,  105.6635823 105.69955 105.7795001 105.8015609 105.8487527 105.8921891 105.9203047
6 ,18 ,HC , 4800 ,-0.127683 ,0.127684 ,0.2 ,18.390069035540705 ,[2.49262291e+01 6.54755621e+05] ,0 ,0 ,1.6029792682036659 ,  7421047.495 7428204.896 7430112.933 7432017.191 7433925.173 7438409.791 7438440.822
6 ,18 ,HC , 4800 ,-0.135877 ,0.135878 ,0.2 ,16.73576030563499 ,[10807.14013586 13527.83726753] ,384 ,96 ,4.19985715912522 ,  8390163.525 8395934.706 8400938.376 8403518.862 8408522.451 8409731.914 8410828.522
6 ,18 ,HC , 4800 ,-0.00720044 ,0.0072005 ,0.0209908 ,2.100340492663241 ,[2.09430161 2.29646952] ,6 ,0 ,5.9345567474813134e-05 ,  259.7718823 259.9169324 260.0508162 260.0980755 260.199422 260.288394 260.3440358
6 ,18 ,HC , 4800 ,-0.112499 ,0.1125 ,0.2 ,27.567613866339922 ,[16772.63169789 10777.9994859 ] ,1 ,0 ,1.7121077944304237 ,  5772133.712 5774194.216 5777977.028 5778688.267 5780565.027 5781368.237 5782471.013
6 ,18 ,HC , 4800 ,-0.00542113 ,0.00542117 ,0.0182281 ,1.8246391319390098 ,[19.86790653 50.67335814] ,237 ,0 ,2.243290371430003e-05 ,  107.3260926 107.5175346 107.5717265 107.7553256 107.8045716 107.8473343 107.8606247
6 ,18 ,HC , 4800 ,-0.127683 ,0.127684 ,0.2 ,18.86418012108466 ,[12434.69064752 27076.39570968] ,0 ,0 ,1.5178297167731565 ,  7407478.578 7413449.766 7419638.662 7419919.154 7423507.153 7426108.025 7426321.688
6 ,18 ,HC , 4800 ,-0.145663 ,0.145665 ,0.2 ,20.786513556177077 ,[24.0301221  32.69430881] ,U ,U ,1.9798194123137014 , UNKNOWN
