, 
0.2 -500.7782373
0.2 -500.6497437
0.2 -500.3039276
0.2 -500.712571
0.2 -497.3830147
0.2 -500.1567536
0.2 -498.9876137
0.2 -500.9300113
0.2 -500.4959393
0.2 -502.3326199
0.2 -500.3594942
0.2 -499.6084081
0.2 -500.0675592
0.2 -498.8569336
0.2 -499.2673723
0.2 -498.0025833
0.2 -500.3849442
0.2 -499.4060561
0.2 -500.5808694
0.2 -499.4836342
0.2 -499.9574072
0.2 -499.8079069
0.05 -502.5191114
0.05 -500.3098021
0.05 -499.6558751
0.05 -499.9753524
0.05 -499.8282265
0.05 -499.6700657
0.05 -497.941727
0.05 -497.5791624
0.05 -501.7249933
0.05 -500.0679702
0.05 -498.44922
0.05 -501.1321858
0.05 -501.7742489
0.05 -499.3124331
0.05 -499.2126188
0.05 -498.6974302
0.05 -498.7829011
0.05 -498.855996
0.05 -500.4944236
0.05 -499.2216968
0.05 -498.845598
0.05 -500.9092543
0.05 -499.6473297
0.05 -500.1099623
0.05 -499.4120991
0.05 -499.1950286
0.05 -500.0053792
0.05 -500.6471274
0.05 -499.4185523
0.05 -500.0076043
0.05 -500.6423592
0.05 -500.476315
0.05 -501.3303851
0.05 -498.8099795
0.05 -500.5687318
0.05 -499.936899
0.05 -501.1143955
0.05 -498.8766918
0.05 -498.8909992
0.05 -500.752993
0.05 -500.3604418
0.05 -499.3802259
0.05 -499.4059545
0.05 -500.3702473
0.05 -500.0183631
0.05 -500.7845659
0.05 -498.3107582
0.05 -499.8740719
0.05 -500.5087411
0.05 -498.7017151
0.1 -498.1823061
0.1 -502.6320105
0.1 -499.4661321
0.1 -501.1393148
0.1 -499.1178442
0.1 -498.7170815
0.1 -499.1772134
0.1 -501.5941716
0.1 -501.4544937
0.1 -500.3632819
0.1 -499.8287063
0.1 -500.6344355
0.1 -499.3104668
0.1 -499.949892
0.1 -499.1100822
0.1 -500.060189
0.1 -500.0079296
0.1 -500.0880726
0.1 -500.2975752
0.1 -500.6482221
0.1 -500.5295116
0.1 -500.951356
0.1 -499.4116773
0.1 -498.8579724
0.1 -499.4759011
0.1 -499.581398
0.1 -499.5894449
0.1 -501.460951
0.1 -499.2879481
0.1 -501.1394419
0.1 -499.4934008
0.1 -501.3795523
0.1 -500.5556305
0.1 -499.332694
0.1 -499.0019899
0.1 -499.6418916
0.1 -499.8978735
0.1 -499.0519464
0.1 -500.2727018
0.1 -501.4425504
0.1 -499.9556243
0.1 -499.7625729
0.1 -499.5924377
0.1 -500.6441986
0.1 -500.2861782
0.1 -501.6765276
0.1 -499.054931
0.1 -498.7421436
0.1 -500.4418109
0.1 -500.6107453
0.01 -500.3320175
0.01 -499.7777538
0.01 -498.9426658
0.01 -498.4948172
0.01 -500.6133693
0.01 -499.7420923
0.01 -499.2383862
0.01 -501.4425373
0.01 -501.145278
0.01 -498.8509644
0.01 -500.308748
0.01 -499.8559248
0.01 -501.149856
0.01 -500.0932278
0.01 -498.7550513
0.01 -500.586056
0.01 -500.0145622
0.01 -500.6721952
0.01 -499.6300978
0.01 -498.8808323
0.01 -500.6391716
0.01 -500.1006747
0.01 -501.1407603
0.01 -499.8806777
0.01 -499.4109318
0.01 -499.1369184
0.01 -498.3496165
0.01 -498.8650812
0.01 -498.6259561
0.01 -499.4570485
0.01 -499.9727531
0.01 -500.1052151
0.01 -500.4280106
0.01 -501.4355989
0.01 -502.0307024
0.01 -500.6448536
0.01 -499.4967339
0.01 -500.606487
0.01 -500.6015756
0.01 -499.5033067
0.01 -500.6004893
0.01 -497.9182022
0.01 -500.6479273
0.01 -499.6658492
0.01 -501.5054595
0.01 -498.2122193
0.01 -499.4090006
0.01 -499.707124
0.01 -500.357031
0.01 -499.5909044
0.15 -501.0498097
0.15 -499.9752221
0.15 -498.7909333
0.15 -501.2081189
0.15 -500.6782587
0.15 -500.8965577
0.15 -501.350534
0.15 -498.9627363
0.15 -501.0318703
0.15 -500.0708142
0.15 -500.4081377
0.15 -499.9911001
0.15 -499.7957696
0.15 -500.8944143
0.15 -499.7094119
0.15 -501.4751672
0.15 -501.1196289
0.15 -499.4758647
0.15 -501.6687139
0.15 -501.1115283
0.15 -500.9595527
0.15 -500.0767672
0.15 -500.6996662
0.15 -500.5434723
0.15 -499.5542866
0.15 -500.3545269
0.15 -500.0725704
0.15 -501.3841538
0.15 -500.0570798
0.15 -499.4327336
0.15 -500.3192882
0.15 -500.937315
0.15 -499.9378278
0.15 -499.4364121
0.15 -502.026856
0.15 -501.1431922
0.15 -501.9639988
0.15 -501.7686168
0.15 -499.7260523
0.15 -500.3019224
0.15 -499.0224654
0.15 -500.2479599
0.15 -501.1273057
0.15 -501.1798724
0.15 -501.1632564
0.15 -499.7691273
0.15 -500.5237433
0.15 -499.4309088
0.15 -500.1676971
0.15 -498.9557061
0.075 -668.1187082
0.075 -671.2403824
0.075 -664.3588926
0.075 -659.3158053
0.075 -656.2526991
0.075 -654.1316054
0.075 -661.7091511
0.075 -665.2884554
0.075 -652.8716497
0.075 -658.8553654
0.075 -653.7776227
0.075 -662.5989241
0.075 -662.1514392
0.075 -664.5388628
0.075 -652.6786615
0.075 -666.6139754
0.075 -665.73522
0.075 -653.0120573
0.075 -658.7520744
0.075 -663.4408869
0.075 -666.7843545
0.075 -656.3027513
0.075 -666.1148767
0.075 -659.7615778
0.075 -660.0347167
0.075 -665.5847554
0.075 -659.756212
0.075 -664.6420712
0.075 -665.0892131
0.075 -667.1203551
0.075 -675.5166064
0.075 -666.2458992
0.075 -664.0994529
0.075 -666.0448265
0.075 -665.5892476
0.075 -663.1526623
0.075 -661.5317387
0.075 -668.2947118
0.075 -669.5901338
0.075 -675.0254454
0.075 -670.0607043
0.075 -664.4076384
0.075 -653.9400598
0.075 -663.3262776
0.075 -662.2571817
0.075 -664.9464916
0.075 -665.131338
0.075 -661.2193992
0.075 -658.6664927
0.075 -665.7488733
0.5 -500.6272028
0.5 -497.8972055
0.5 -500.5073361
0.5 -497.5394328
0.5 -501.0385851
0.5 -497.0451655
0.5 -502.424735
0.5 -500.0543673
0.5 -497.4359855
0.5 -499.3312691
0.5 -500.1851381
0.5 -498.5941044
0.5 -494.9748339
0.5 -499.0615707
0.5 -503.6794432
0.5 -502.8326297
0.5 -502.1886843
0.5 -499.2847225
0.5 -499.2179678
0.5 -497.0954882
0.5 -501.491273
0.5 -498.317152
0.5 -498.1122404
0.5 -494.6318738
0.5 -497.641205
0.5 -501.8249203
0.5 -500.9788974
0.5 -496.789477
0.5 -497.0913961
0.5 -497.4456489
0.5 -500.0886867
0.5 -498.2796818
0.5 -501.4958985
0.5 -499.2872161
0.5 -499.0020097
0.5 -499.9536261
0.5 -500.0099181
0.5 -502.7027331
0.5 -497.9744966
0.5 -499.4716593
0.5 -497.1767476
0.5 -499.4139293
0.5 -499.9409437
0.5 -499.3102186
0.5 -500.5671695
0.5 -501.287565
0.5 -501.4810105
0.5 -496.4404115
0.5 -499.8959786
0.5 -501.5107449
0.005 -1101.174823
0.005 -1163.943177
0.005 -1062.25326
0.005 -2524.135525
0.1 -2650.869637
0.1 -1164.002619
0.1 -1724.325697
0.1 -986.3167654
0.1 -1888.094151
0.1 -3378.49347
0.1 -477.583533
0.1 -3438.354476
0.1 -401.3119861
0.1 -746.4992562
0.1 -2903.010646
0.1 -4395.139732
0.1 -1900.841256
0.1 -5327.67841
0.1 -623.4601417
0.1 -3832.389943
0.1 -1933.195821
0.1 -2282.902566
0.1 -533.0820906
0.1 -1301.415835
0.1 -2927.000545
0.1 -1152.05742
0.1 -4396.666059
0.1 -4507.44232
0.1 -1352.081344
0.01 -514.7018285
0.01 -461.0717146
0.01 -515.6469589
0.01 -482.2444591
0.01 -423.9958973
0.01 -511.2009175
0.01 -544.1066284
0.01 -568.9721012
0.01 -471.6346559
0.01 -470.9738299
0.01 -516.3058982
0.01 -489.4411282
0.01 -510.2407677
0.01 -513.7614888
0.01 -486.0516344
0.01 -500.4265402
0.01 -515.4891736
0.01 -455.3171652
0.01 -547.3725983
0.01 -493.7221202
0.01 -483.3498483
0.01 -546.6165462
0.01 -494.8857617
0.01 -516.4574471
0.01 -501.0591227
0.01 -482.1665903
0.01 -486.1618016
0.01 -498.7061707
0.01 -506.2353542
0.01 -526.7840028
0.01 -470.5846532
0.01 -527.5125283
0.01 -489.1079347
0.01 -562.7724053
0.01 -531.2789996
0.01 -496.9615605
0.01 -478.3856795
0.01 -494.2790044
0.01 -502.3384221
0.01 -542.4021916
0.01 -533.0317513
0.01 -526.1974497
0.01 -443.5269242
0.01 -553.3232769
0.01 -544.4291117
0.01 -498.8300009
0.01 -528.715157
0.01 -475.4677025
0.01 -520.5221701
0.01 -477.0445224
0.5 -3414.563071
0.5 -3398.854447
0.5 -3356.174536
0.5 -647.497295
0.5 -4353.149071
0.5 -3467.772036
0.5 -791.6228069
0.5 -3954.885451
0.5 -2276.265787
0.5 -4075.307367
0.5 -4979.514843
0.5 -3711.188549
0.5 -505.080449
0.5 -2094.209721
0.5 -683.3878642
0.5 -1158.422237
0.5 -2638.78452
0.5 -674.4125466
0.5 -2535.169771
0.5 -2281.466978
0.5 -2630.891635
0.5 -3551.617595
0.5 -939.9055204
0.5 -651.8743138
0.5 -2688.746111
0.5 -5925.431492
0.5 -2979.783302
0.5 -800.8918817
0.5 -643.3224282
0.05 -403.5509036
0.05 -3599.080926
0.05 -2568.794282
0.05 -2541.264615
0.05 -1203.559356
0.05 -5699.84225
0.05 -3460.400195
0.05 -3790.70194
0.05 -2889.747349
0.05 -3332.607197
0.05 -872.3820689
0.05 -394.5220571
0.05 -2688.92664
0.05 -2789.166062
0.05 -130.8137
0.05 -711.5508839
0.05 -3617.662061
0.05 -2546.047756
0.05 -1982.409038
0.05 -2012.418002
0.05 -5660.657652
0.05 -4550.434423
0.05 -374.7210014
0.2 -494.4566103
0.2 -506.1390898
0.2 -490.5492307
0.2 -495.7848149
0.2 -506.0806699
0.2 -499.6890535
0.2 -500.4938471
0.2 -500.3920568
0.2 -493.1889482
0.2 -502.5191302
0.2 -498.3035621
0.2 -502.4838231
0.2 -490.9800318
0.2 -500.7477938
0.2 -505.6106201
0.2 -500.0562635
0.2 -493.755696
0.2 -495.6979838
0.2 -501.4478045
0.2 -505.2345716
0.2 -492.1837264
0.2 -508.9314227
0.2 -516.0016133
0.2 -495.9301063
0.2 -506.4993516
0.2 -498.3187413
0.2 -504.8438162
0.2 -488.8597142
0.2 -509.5443745
0.2 -502.3087508
0.2 -489.031157
0.2 -494.005046
0.2 -505.2984824
0.2 -497.9649303
0.2 -495.3550514
0.2 -494.3965349
0.2 -499.0321648
0.2 -495.5937551
0.2 -498.7494773
0.2 -492.247238
0.2 -502.3510143
0.2 -493.4534555
0.2 -508.7345016
0.2 -500.0880766
0.2 -498.1294546
0.2 -503.1133262
0.2 -495.509275
0.2 -494.5322751
0.2 -501.8989144
0.2 -497.0934289
0.3 -506.4992906
0.3 -500.8426653
0.3 -509.178512
0.3 -496.0545034
0.3 -498.9080216
0.3 -518.4162708
0.3 -506.9695036
0.3 -499.260546
0.3 -503.9787931
0.3 -497.3446728
0.3 -500.7121394
0.3 -490.4574779
0.3 -497.7464964
0.3 -493.5791791
0.3 -498.3098776
0.3 -501.3630333
0.3 -495.216519
0.3 -494.0946151
0.3 -503.9589104
0.3 -504.6227953
0.3 -487.5471099
0.3 -503.0621846
0.3 -502.8459027
0.3 -487.9397113
0.3 -491.2655703
0.3 -513.3870454
0.3 -497.7856922
0.3 -506.7400896
0.3 -510.4137173
0.3 -507.029875
0.3 -501.7135208
0.3 -492.3796622
0.3 -500.2404859
0.3 -494.8306227
0.3 -497.469056
0.3 -495.5982849
0.3 -491.8406227
0.3 -504.0740573
0.3 -493.7779971
0.3 -486.7497841
0.3 -507.303422
0.3 -492.2227127
0.3 -503.5404377
0.3 -495.9634757
0.3 -500.2278229
0.3 -501.63769
0.3 -500.8270141
0.3 -501.0580229
0.3 -494.4917396
0.3 -490.5772987
0.05 -496.8546256
0.05 -495.7543422
0.05 -493.3655362
0.05 -497.7155542
0.05 -506.3425279
0.05 -497.3816982
0.05 -503.2256976
0.05 -501.4443971
0.05 -507.2254683
0.05 -499.8648079
0.05 -496.8517824
0.05 -488.2761025
0.05 -503.1588787
0.05 -507.8214295
0.05 -502.5943416
0.05 -499.1247502
0.05 -510.4051346
0.05 -498.3982834
0.05 -504.8090028
0.05 -490.2816902
0.05 -503.6685058
0.05 -508.4143998
0.05 -504.2586818
0.05 -504.7423066
0.05 -496.4722648
0.05 -501.3036478
0.05 -500.9039997
0.05 -497.3165497
0.05 -512.8583445
0.05 -498.6011593
0.05 -493.0249908
0.05 -499.548783
0.05 -502.3296584
0.05 -490.1025308
0.05 -488.4964475
0.05 -507.3119817
0.05 -501.8071516
0.05 -499.8275637
0.05 -507.7526253
0.05 -500.2929421
0.05 -507.0727904
0.05 -510.533958
0.05 -512.3022676
0.05 -499.7422306
0.05 -506.6209905
0.05 -492.0199001
0.05 -513.2686761
0.05 -493.2264189
0.05 -499.0405688
0.05 -507.618885
0.1 -509.5732197
0.1 -503.8314924
0.1 -499.6706678
0.1 -507.5715882
0.1 -499.9176354
0.1 -508.3393474
0.1 -505.1956145
0.1 -490.6053191
0.1 -494.8072106
0.1 -493.850424
0.1 -495.5128517
0.1 -497.7657331
0.1 -491.2039171
0.1 -506.9810207
0.1 -504.1633555
0.1 -492.5992025
0.1 -490.8854323
0.1 -489.9787229
0.1 -502.7140175
0.1 -509.9123123
0.1 -499.5872922
0.1 -509.2424227
0.1 -498.1153792
0.1 -486.049127
0.1 -502.5676209
0.1 -504.75944
0.1 -496.162058
0.1 -494.0497354
0.1 -501.2570608
0.1 -498.6728065
0.1 -499.8302173
0.1 -501.8805738
0.1 -497.8061661
0.1 -492.955577
0.1 -511.1289361
0.1 -510.2239588
0.1 -506.9734833
0.1 -508.4926616
0.1 -495.8447007
0.1 -488.1680069
0.1 -491.5957348
0.1 -487.968712
0.1 -496.5608396
0.1 -495.4496925
0.1 -510.0788521
0.1 -511.9728524
0.1 -488.15635
0.1 -496.6440879
0.1 -506.8760022
0.1 -506.1484321
0.6 -489.6138639
0.6 -500.502755
0.6 -506.5448283
0.6 -491.9970866
0.6 -501.3581381
0.6 -503.9098379
0.6 -486.5825964
0.6 -495.0159898
0.6 -494.8685595
0.6 -503.2890069
0.6 -508.07703
0.6 -501.3065406
0.6 -499.8922364
0.6 -484.6205307
0.6 -494.0622294
0.6 -502.523807
0.6 -485.865399
0.6 -503.3187075
0.6 -500.7287152
0.6 -493.7244953
0.6 -492.2405909
0.6 -493.3689376
0.6 -493.3672264
0.6 -496.7249512
0.6 -496.5022782
0.6 -495.7283501
0.6 -494.4308802
0.6 -499.731254
0.6 -485.9475235
0.6 -491.2337324
0.6 -496.2848347
0.6 -499.8691849
0.6 -515.8945294
0.6 -501.3772934
0.6 -511.8065432
0.6 -498.506231
0.6 -506.8635202
0.6 -494.550549
0.6 -505.9373494
0.6 -501.6178109
0.6 -500.2491799
0.6 -497.7997911
0.6 -504.9878162
0.6 -495.4460034
0.6 -504.8082328
0.6 -502.3547396
0.6 -499.0843331
0.6 -501.210777
0.6 -505.6552141
0.6 -493.8388407
0.01 -500.3320175
0.01 -499.7777538
0.01 -498.9426658
0.01 -498.4948172
0.01 -499.7420923
0.01 -501.4425373
0.01 -501.145278
0.01 -498.8509644
0.01 -500.308748
0.01 -499.8559248
0.01 -501.149856
0.01 -498.7550513
0.01 -500.586056
0.01 -500.6721952
0.01 -500.6391716
0.01 -500.1006747
0.01 -501.1407603
0.01 -499.4109318
0.01 -499.1369184
0.01 -498.3496165
0.01 -498.8650812
0.01 -499.4570485
0.01 -500.1052151
0.01 -500.4280106
0.01 -501.4355989
0.01 -502.0307024
0.01 -500.6448536
0.01 -499.4967339
0.01 -500.606487
0.01 -500.6015756
0.01 -499.5033067
0.01 -497.9182022
0.01 -500.6479273
0.01 -501.5054595
0.01 -498.2122193
0.01 -499.4090006
0.01 -499.707124
0.01 -500.357031
0.01 -499.5909044
0.075 -491.4243121
0.075 -503.7940349
0.075 -496.4000216
0.075 -499.1154571
0.075 -507.8308301
0.075 -496.1132321
0.075 -497.4816721
0.075 -509.7328581
0.075 -493.7201022
0.075 -492.2268969
0.075 -497.3722855
0.075 -497.1962976
0.075 -500.4649904
0.075 -492.8018589
0.075 -512.9222982
0.075 -505.3748237
0.075 -498.6842746
0.075 -506.7919363
0.075 -508.0810049
0.075 -501.8201335
0.075 -493.2841137
0.075 -496.5052988
0.075 -503.9859995
0.075 -503.9832497
0.075 -509.8945344
0.075 -506.8921617
0.075 -508.5918321
0.075 -512.6404287
0.075 -509.5400624
0.075 -503.7123505
0.075 -520.6931282
0.075 -502.5000495
0.075 -506.4807619
0.075 -505.185326
0.075 -504.5869745
0.075 -488.7690504
0.075 -507.5885999
0.075 -503.9425258
0.075 -499.4834953
0.075 -497.9949697
0.075 -504.5642015
0.075 -509.5643366
0.075 -498.8720792
0.075 -496.6656284
0.075 -492.8425518
0.075 -509.9625862
0.075 -498.0817437
0.075 -491.5750263
0.075 -514.6610174
0.075 -499.5658682
0.5 -496.1952429
0.5 -490.0296262
0.5 -499.5178505
0.5 -494.3911849
0.5 -502.7043082
0.5 -504.5792779
0.5 -500.3552414
0.5 -501.9874061
0.5 -489.5341444
0.5 -488.9995269
0.5 -497.3826542
0.5 -497.9442582
0.5 -495.5815797
0.5 -499.5489185
0.5 -500.8811171
0.5 -506.5394589
0.5 -508.7698046
0.5 -493.7274929
0.5 -505.8521103
0.5 -498.671325
0.5 -502.7798587
0.5 -502.0623377
0.5 -494.2530552
0.5 -500.0550112
0.5 -487.4975649
0.5 -490.918072
0.5 -503.5992809
0.5 -487.4374208
0.5 -504.0024619
0.5 -515.8070488
0.5 -500.1548325
0.5 -496.9362764
0.5 -501.6138739
0.5 -512.2449845
0.5 -510.4526456
0.5 -502.2559842
0.5 -514.4799369
0.5 -505.4594158
0.5 -495.6513203
0.5 -506.2911486
0.5 -502.2559266
0.5 -485.0274577
0.5 -495.0331581
0.5 -502.4616685
0.5 -488.7595816
0.5 -479.1520088
0.5 -494.946774
0.5 -497.0603984
0.5 -494.3096016
0.5 -491.9070339
0.2 -502.0875293
0.2 -502.0745385
0.2 -502.118351
0.2 -502.0597778
0.2 -502.0036618
0.2 -502.047058
0.2 -501.9792593
0.2 -502.1275928
0.2 -502.2648154
0.2 -502.1096194
0.2 -502.1257773
0.2 -502.0836156
0.2 -501.9091007
0.2 -502.0764852
0.2 -502.0569918
0.2 -501.9578592
0.2 -502.0165394
0.2 -502.1137311
0.2 -502.032104
0.2 -502.0126555
0.2 -501.9612058
0.2 -502.1013715
0.2 -502.1546518
0.2 -502.1262078
0.2 -502.1525951
0.2 -501.9947186
0.2 -502.003287
0.2 -502.0750871
0.2 -502.1936773
0.2 -502.1552275
0.2 -501.9957119
0.2 -502.0005113
0.2 -502.035127
0.2 -502.0349695
0.2 -501.9923084
0.2 -502.0492618
0.2 -501.9927161
0.2 -502.1934328
0.2 -502.2392253
0.2 -502.0483471
0.2 -502.1135787
0.2 -501.9645269
0.2 -502.0802276
0.2 -502.1226261
0.2 -502.0566893
0.2 -502.1517316
0.2 -501.98772
0.2 -502.0823547
0.2 -502.059652
0.1 -501.9971747
0.1 -502.0462994
0.3 -502.1309115
0.3 -501.999768
0.3 -502.16556
0.3 -502.0471132
0.3 -501.9277778
0.3 -502.1439091
0.3 -502.1154841
0.3 -502.0411781
0.3 -502.0592788
0.3 -502.0623127
0.3 -502.0142443
0.3 -502.1277
0.3 -502.0861081
0.3 -502.0894732
0.3 -502.0704179
0.3 -502.1111744
0.3 -501.9975748
0.3 -502.0194696
0.3 -501.9768009
0.3 -502.0964938
0.3 -502.1238139
0.3 -501.9999238
0.3 -502.14582
0.3 -501.9682265
0.3 -502.1071454
0.3 -501.9318706
0.3 -502.1114508
0.3 -502.0132798
0.3 -501.9258797
0.3 -502.0043167
0.3 -501.9874111
0.3 -502.035175
0.3 -502.0682989
0.3 -502.0688717
0.3 -502.2820466
0.3 -502.0354559
0.3 -502.0672415
0.3 -502.1080006
0.3 -502.0941305
0.3 -501.9885872
0.3 -502.1173307
0.3 -502.127156
0.3 -502.0863223
0.3 -502.103652
0.3 -502.2223009
0.3 -502.0849369
0.3 -502.209093
0.3 -502.0140371
0.1 -502.1044521
0.1 -502.0884325
0.1 -502.1025057
0.1 -501.97921
0.1 -502.065044
0.1 -502.1096315
0.1 -502.0987914
0.05 -501.9173888
0.05 -501.9844112
0.05 -502.2065878
0.05 -502.0081297
0.05 -502.1280808
0.05 -502.2259304
0.05 -502.0355083
0.05 -502.067129
0.05 -502.0033729
0.05 -502.1313249
