3900 0.05 0.0002 2.103566498522776e-07 0.20284533299999996  -1.418608053 -1.418538006 -1.418430429 -1.21576272 -1.215381061 -1.214832558 -1.214716086
3900 0.05 0.0002 2.0843013094846492e-07 0.20111313799999997  -1.418591573 -1.418457122 -1.418412144 -1.217478435 -1.217207039 -1.216841309 -1.213619459
3900 0.05 0.0002 1.7185362681992704e-07 0.20092844799999998  -1.418509893 -1.418453609 -1.418399839 -1.217581445 -1.217229054 -1.216509386 -1.214193454
3900 0.05 0.0002 1.7955843260825336e-07 0.19956884499999994  -1.418548857 -1.418494243 -1.418399281 -1.218980012 -1.218429384 -1.217625926 -1.215551947
3900 0.05 0.0002 1.7247269428257206e-07 0.20140508200000018  -1.418688769 -1.418597792 -1.418544206 -1.217283687 -1.216839446 -1.216678728 -1.215087959
3900 0.05 0.0002 1.944006508271228e-07 0.20245421900000005  -1.418588444 -1.418504225 -1.418455565 -1.216134225 -1.216046503 -1.215089148 -1.21496652
3900 0.05 0.0002 1.919348330657399e-07 0.20292198999999989  -1.418650402 -1.418519593 -1.418481186 -1.215728412 -1.215235806 -1.214619423 -1.213817758
3900 0.05 0.0002 1.7371262578679575e-07 0.20395574699999997  -1.41864462 -1.418557553 -1.418404534 -1.214688873 -1.214450709 -1.214255104 -1.213982817
3900 0.05 0.0002 2.005257446368334e-07 0.20199663999999995  -1.418594487 -1.418464458 -1.418387843 -1.216597847 -1.216078112 -1.215638063 -1.213741679
3900 0.05 0.0002 1.6812518590667403e-07 0.200465326  -1.41858548 -1.418533963 -1.418474502 -1.218120154 -1.217834965 -1.217018337 -1.21589184
3950 0.05 0.0002 2.0353667008958816e-07 0.1997238910000001  -1.393743261 -1.393682297 -1.393552468 -1.19401937 -1.193394465 -1.192743063 -1.18964031
3950 0.05 0.0002 1.8727293365887065e-07 0.20239229199999986  -1.393864557 -1.393776673 -1.393645313 -1.191472265 -1.191001298 -1.189825699 -1.189406268
3950 0.05 0.0002 2.1006324177954734e-07 0.20376192199999998  -1.393817924 -1.393671363 -1.393585051 -1.190056002 -1.189857517 -1.189144444 -1.188959246
3950 0.05 0.0002 1.9726247963433294e-07 0.20349064500000003  -1.393732166 -1.393702412 -1.393675618 -1.190241521 -1.189801162 -1.189242767 -1.18856887
3950 0.05 0.0002 1.588521924558108e-07 0.20110457400000015  -1.393806434 -1.393608427 -1.393538719 -1.19270186 -1.192314359 -1.191232158 -1.189604058
3950 0.05 0.0002 2.040119762809364e-07 0.203557357  -1.393641284 -1.393583367 -1.393556114 -1.190083927 -1.189897569 -1.189712874 -1.188281612
3950 0.05 0.0002 1.8495912643644205e-07 0.204102373  -1.393739059 -1.393626685 -1.393517551 -1.189636686 -1.189293629 -1.188786705 -1.188278954
3950 0.05 0.0002 2.272551194769598e-07 0.20050926999999996  -1.393890193 -1.393729266 -1.393645026 -1.193380923 -1.192808345 -1.191550026 -1.190468469
3950 0.05 0.0002 1.3678563060030323e-07 0.20221150900000007  -1.393853945 -1.393762655 -1.39358053 -1.191642436 -1.191341922 -1.19088221 -1.189318902
3950 0.05 0.0002 1.999669229294541e-07 0.201473252  -1.393989542 -1.393941484 -1.393814987 -1.19251629 -1.191341822 -1.191088742 -1.190401445
3950 0.05 0.0002 1.7516769673371186e-07 0.20153368000000005  -1.393807657 -1.393725391 -1.393632563 -1.192273977 -1.191346701 -1.19069883 -1.190358763
3950 0.05 0.0002 1.6102185679761406e-07 0.20374063899999983  -1.393663913 -1.3935571 -1.393528108 -1.189923274 -1.189773913 -1.189640102 -1.187855514
3950 0.05 0.0002 1.751541878388717e-07 0.19990448000000005  -1.393833841 -1.393737971 -1.39371414 -1.193929361 -1.193690399 -1.192653274 -1.189685139
3950 0.05 0.0002 1.787504143182791e-07 0.20343365899999988  -1.393644035 -1.393600598 -1.393506206 -1.190210376 -1.189976893 -1.189711849 -1.188812095
3950 0.05 0.0002 1.6766047460508922e-07 0.20229975700000002  -1.393716991 -1.39364657 -1.393607817 -1.191417234 -1.191258798 -1.190561625 -1.189008842
3950 0.05 0.0002 2.1430530532926202e-07 0.20073030600000008  -1.393822621 -1.393715683 -1.393620935 -1.193092315 -1.192194639 -1.191774778 -1.191180609
3950 0.05 0.0002 1.9595577893102648e-07 0.19972011299999992  -1.393739753 -1.393683755 -1.393599945 -1.19401964 -1.193666378 -1.192315875 -1.191521776
3950 0.05 0.0002 1.6324927060367904e-07 0.19866202900000007  -1.393891008 -1.393810159 -1.393705235 -1.195228979 -1.194245631 -1.193566785 -1.192626156
3950 0.05 0.0002 1.9623868672832945e-07 0.20167172200000016  -1.393820792 -1.393745869 -1.393560589 -1.19214907 -1.19182143 -1.1911629 -1.189406212
3950 0.05 0.0002 1.82724136882492e-07 0.2000343309999999  -1.393726276 -1.393669768 -1.393566706 -1.193691945 -1.192680615 -1.191517734 -1.191178365
3950 0.05 0.0002 2.017196664974806e-07 0.20023302100000007  -1.393734685 -1.393666987 -1.393631741 -1.193501664 -1.193353957 -1.193237448 -1.18972556
3950 0.05 0.0002 1.9211938086534297e-07 0.20033034399999994  -1.39394986 -1.393889891 -1.393679169 -1.193619516 -1.192836569 -1.191927779 -1.191184059
3950 0.05 0.0002 2.3486934731447358e-07 0.20235893000000016  -1.393787542 -1.39371701 -1.393596422 -1.191428612 -1.191108624 -1.19043872 -1.189708322
3950 0.05 0.0002 2.1183959244460627e-07 0.20387638200000002  -1.393635611 -1.393565281 -1.393487218 -1.189759229 -1.189412138 -1.189310269 -1.189232739
3950 0.05 0.0002 2.3028526871644786e-07 0.20180326400000004  -1.393720824 -1.393662374 -1.393565127 -1.19191756 -1.19177196 -1.191379728 -1.189642703
3950 0.05 0.0002 2.619734940235329e-07 0.2042102400000001  -1.39371617 -1.393647403 -1.393577685 -1.18950593 -1.189281344 -1.18868411 -1.188492037
3950 0.05 0.0002 2.0258315778661943e-07 0.2021162860000001  -1.393681489 -1.393620389 -1.39348677 -1.191565203 -1.191204496 -1.191005464 -1.188884949
3950 0.05 0.0002 1.851906638935529e-07 0.20276887599999993  -1.393680877 -1.393614116 -1.39353918 -1.190912001 -1.190784558 -1.19017637 -1.188833476
3950 0.05 0.0002 1.9446405931544332e-07 0.20288049800000008  -1.393801657 -1.393660828 -1.393622549 -1.190921159 -1.190704777 -1.189707275 -1.188757351
3950 0.05 0.0002 1.5444693378424398e-07 0.20315898100000007  -1.393854189 -1.393786475 -1.393640417 -1.190695208 -1.190442716 -1.189717883 -1.189407421
4050 0.05 0.0002 1.839187314218327e-07 0.19752946999999987  -1.279972272 -1.279942932 -1.279894237 -1.082442802 -1.081541325 -1.080212823 -1.078401123
4050 0.05 0.0002 1.5173203923555286e-07 0.19935476799999985  -1.28025098 -1.2800211 -1.279800069 -1.080896212 -1.079735835 -1.078842612 -1.078003375
4050 0.05 0.0002 1.9643187085331648e-07 0.19791365399999994  -1.280417365 -1.280192603 -1.280152515 -1.082503711 -1.081993717 -1.081314579 -1.080624988
4050 0.05 0.0002 2.0597340175545208e-07 0.20361579699999988  -1.279913626 -1.279868859 -1.279743388 -1.076297829 -1.076127968 -1.075857996 -1.075698083
4050 0.05 0.0002 1.9930051082345935e-07 0.19856519699999997  -1.28005431 -1.279913574 -1.279875193 -1.081489113 -1.080131816 -1.07926795 -1.078240113
4050 0.05 0.0002 2.2984761888943446e-07 0.198925279  -1.279914671 -1.27983324 -1.279690342 -1.080989392 -1.080377423 -1.0796259 -1.077541039
4050 0.05 0.0002 1.9544925117951225e-07 0.20331370699999995  -1.279858396 -1.279788116 -1.279750822 -1.076544689 -1.076406311 -1.076172442 -1.075638121
4050 0.05 0.0002 1.804446209035655e-07 0.19794302800000008  -1.280243671 -1.280112096 -1.279921819 -1.082300643 -1.081775104 -1.08052645 -1.077378435
4050 0.05 0.0002 2.2853775449944055e-07 0.19999814199999988  -1.280163062 -1.280002242 -1.279924025 -1.08016492 -1.079920932 -1.079384423 -1.077740032
4050 0.05 0.0002 2.4773253667517806e-07 0.20231579099999997  -1.279971656 -1.279873577 -1.27974245 -1.077655865 -1.077444421 -1.077282949 -1.076778731
4050 0.05 0.0002 1.679525990273198e-07 0.20233042600000006  -1.280152868 -1.279998599 -1.27984789 -1.077822442 -1.077498981 -1.077049185 -1.076402888
4050 0.05 0.0002 2.236672972368812e-07 0.19823572899999986  -1.280037929 -1.279939922 -1.279759463 -1.0818022 -1.080799281 -1.080280677 -1.077081554
4050 0.05 0.0002 2.2085389765667248e-07 0.203298435  -1.280089881 -1.279963541 -1.279894904 -1.076791446 -1.076014483 -1.07581707 -1.075460087
4050 0.05 0.0002 2.0071266895082492e-07 0.20158127999999986  -1.279984987 -1.279826928 -1.279716833 -1.078403707 -1.078087438 -1.077396797 -1.075782952
4050 0.05 0.0002 2.0140044101447437e-07 0.20221102199999996  -1.279986959 -1.279888393 -1.279802333 -1.077775937 -1.077454563 -1.077059135 -1.076904609
4050 0.05 0.0002 1.7438861703415078e-07 0.19933575400000003  -1.280153715 -1.280033337 -1.279836684 -1.080817961 -1.080220554 -1.079120138 -1.077815329
4050 0.05 0.0002 2.1887809280339548e-07 0.19993861199999996  -1.280333292 -1.280010565 -1.279873691 -1.08039468 -1.079607626 -1.078021089 -1.077897157
4050 0.05 0.0002 2.0563867572221043e-07 0.20227009099999993  -1.279838357 -1.279778085 -1.279711405 -1.077568266 -1.077184794 -1.076493662 -1.075632148
4050 0.05 0.0002 2.280370362940662e-07 0.19989967100000006  -1.28014223 -1.280032202 -1.279848322 -1.080242559 -1.07970979 -1.079098438 -1.077802485
4050 0.05 0.0002 1.7417454827231012e-07 0.20214157999999993  -1.280084946 -1.279987186 -1.279791044 -1.077943366 -1.077352037 -1.077039438 -1.076623344
4050 0.05 0.0002 1.8745667487322063e-07 0.2027929209999999  -1.279900815 -1.279820717 -1.279677165 -1.077107894 -1.07661457 -1.076498522 -1.074965203
4050 0.05 0.0002 1.8985404820773583e-07 0.20059321800000007  -1.27999387 -1.279849348 -1.279716327 -1.079400652 -1.07899312 -1.078527432 -1.077850672
4050 0.05 0.0002 1.9814668889959575e-07 0.20124296099999994  -1.280005158 -1.279910832 -1.27975651 -1.078762197 -1.077724853 -1.077409192 -1.077101191
4050 0.05 0.0002 1.8461935771709486e-07 0.20092469300000015  -1.280069657 -1.280024788 -1.279800222 -1.079144964 -1.078944647 -1.077522889 -1.076335779
4050 0.05 0.0002 1.781045053340554e-07 0.2003437309999998  -1.279881052 -1.27975545 -1.279721581 -1.079537321 -1.078966828 -1.078231567 -1.076715174
4050 0.05 0.0002 1.9077815173046132e-07 0.20111177599999985  -1.280033163 -1.279876594 -1.279837006 -1.078921387 -1.078454509 -1.077961584 -1.075947221
4050 0.05 0.0002 1.910181142836411e-07 0.2012528520000001  -1.279856933 -1.279764578 -1.279683193 -1.078604081 -1.078224356 -1.07767719 -1.076728944
4050 0.05 0.0002 1.6488604206191843e-07 0.202312587  -1.279904182 -1.279815319 -1.279764296 -1.077591595 -1.077258823 -1.076891579 -1.07551401
4050 0.05 0.0002 2.10595267359722e-07 0.19896338200000008  -1.27993021 -1.279882101 -1.27975217 -1.080966828 -1.080355133 -1.07968151 -1.079168548
4050 0.05 0.0002 1.7578558884439195e-07 0.20359564000000008  -1.279977272 -1.279877567 -1.279842794 -1.076381632 -1.076078516 -1.075939136 -1.075069204
4100 0.05 0.0002 1.6024399468766666e-07 0.19968151499999998  -1.325006309 -1.324648378 -1.324493486 -1.125324794 -1.123042003 -1.122304146 -1.121559127
4100 0.05 0.0002 1.9148945060223645e-07 0.20329375399999994  -1.324577742 -1.324512918 -1.324487474 -1.121283988 -1.120956196 -1.120504613 -1.119952614
4100 0.05 0.0002 2.8422461115714355e-07 0.20080715100000002  -1.324641007 -1.324521136 -1.324463147 -1.123833856 -1.123735108 -1.123318696 -1.121766258
4100 0.05 0.0002 2.2313761261115626e-07 0.2015708919999999  -1.324613248 -1.324515573 -1.324462568 -1.123042356 -1.122539573 -1.122250413 -1.122131473
4100 0.05 0.0002 2.002095324288176e-07 0.19719050400000016  -1.324695613 -1.324660514 -1.324592543 -1.127505109 -1.127247715 -1.126472733 -1.122328964
4100 0.05 0.0002 2.050027724619823e-07 0.20029500700000002  -1.324621271 -1.324595547 -1.324521174 -1.124326264 -1.124017971 -1.123614611 -1.121664201
4100 0.05 0.0002 2.0760968561510832e-07 0.2004416579999999  -1.32462639 -1.324500512 -1.32440174 -1.124184732 -1.123234277 -1.123061938 -1.122797441
4100 0.05 0.0002 2.325884030519911e-07 0.19937243400000004  -1.324624662 -1.324500249 -1.324378846 -1.125252228 -1.124562418 -1.123729419 -1.122133044
4100 0.05 0.0002 2.290482404818115e-07 0.200676442  -1.32477642 -1.324670723 -1.324458444 -1.124099978 -1.123046517 -1.122399575 -1.120946892
4100 0.05 0.0002 1.9102505330037222e-07 0.2014480540000001  -1.32448772 -1.324469641 -1.324449286 -1.123039666 -1.122491 -1.121839693 -1.119922015
4100 0.05 0.0002 1.731202074931101e-07 0.20274737500000017  -1.324661236 -1.324635346 -1.324484899 -1.121913861 -1.121593589 -1.121114839 -1.120048616
4100 0.05 0.0002 2.1235147037927693e-07 0.20045140400000006  -1.324556482 -1.324538538 -1.324449818 -1.124105078 -1.123871279 -1.123492568 -1.120390192
4100 0.05 0.0002 2.062593378808635e-07 0.20006823500000004  -1.324655087 -1.324586106 -1.324349359 -1.124586852 -1.123658112 -1.123148176 -1.120955816
4100 0.05 0.0002 1.6259481633936725e-07 0.201855342  -1.324876658 -1.324685532 -1.324488014 -1.123021316 -1.122381342 -1.122146058 -1.121218646
4100 0.05 0.0002 2.0793510909455277e-07 0.200978804  -1.32461446 -1.324528046 -1.32444582 -1.123635656 -1.123147564 -1.122639061 -1.122057445
4100 0.05 0.0002 2.4420562789106284e-07 0.20257570400000002  -1.324570456 -1.324518788 -1.324347062 -1.121994752 -1.121789235 -1.121079213 -1.120112565
4100 0.05 0.0002 1.8854525531250923e-07 0.200676866  -1.324730123 -1.324618526 -1.324380417 -1.124053257 -1.123820052 -1.122869321 -1.12170088
4100 0.05 0.0002 1.7240858434199955e-07 0.20206582600000011  -1.324721735 -1.324601188 -1.324484388 -1.122655909 -1.122188775 -1.121779627 -1.1210997
4100 0.05 0.0002 2.0164797395962805e-07 0.19685497699999988  -1.324813013 -1.324740545 -1.324601709 -1.127958036 -1.127320282 -1.126474758 -1.122348761
4100 0.05 0.0002 2.3231687580296587e-07 0.19975781299999995  -1.324692309 -1.324609888 -1.324531992 -1.124934496 -1.12437097 -1.123613657 -1.121336033
4100 0.05 0.0002 1.691455042851043e-07 0.20244464299999998  -1.324506326 -1.324415677 -1.324311507 -1.122061683 -1.121737728 -1.121281692 -1.118989277
4100 0.05 0.0002 2.0408962564526238e-07 0.1985627029999999  -1.324736142 -1.324598601 -1.324475324 -1.126173439 -1.125266128 -1.123908422 -1.123551075
4100 0.05 0.0002 2.0036208941220836e-07 0.20073731000000006  -1.324535124 -1.324436004 -1.324394376 -1.123797814 -1.123542832 -1.123165733 -1.120878481
4100 0.05 0.0002 2.032352258637391e-07 0.199521018  -1.324931015 -1.324737212 -1.324446131 -1.125409997 -1.123183124 -1.12283467 -1.122572329
4100 0.05 0.0002 1.8899878022579636e-07 0.202009844  -1.324693658 -1.324593006 -1.324416712 -1.122683814 -1.121447634 -1.121113422 -1.120581471
4100 0.05 0.0002 1.8291642018936052e-07 0.20229074199999997  -1.324547055 -1.324486007 -1.324435183 -1.122256313 -1.122046384 -1.121918585 -1.119928361
4100 0.05 0.0002 2.3517976141448763e-07 0.20343080300000005  -1.324817954 -1.324648143 -1.324585777 -1.121387151 -1.120990846 -1.12044169 -1.120336973
4100 0.05 0.0002 1.9225794456990111e-07 0.19964058899999992  -1.324755134 -1.324580966 -1.324508059 -1.125114545 -1.12441421 -1.123718253 -1.120590271
4100 0.05 0.0002 1.9296266216578105e-07 0.2023456309999998  -1.324586331 -1.324513141 -1.324446812 -1.1222407 -1.121922962 -1.121575029 -1.120091012
4100 0.05 0.0002 2.1047436637074194e-07 0.1990848220000001  -1.324757992 -1.324579296 -1.324475488 -1.12567317 -1.125182476 -1.124114201 -1.121008647
900 0.05 5e-05 2.5114815301746642e-09 0.20661889299999991  -1.999643724 -1.999643651 -1.999643543 -1.793024831 -1.793024701 -1.793024383 -1.793023644
900 0.05 5e-05 2.5585468500064547e-09 0.20661842399999997  -1.999643716 -1.999643639 -1.999643563 -1.793025292 -1.793025097 -1.793024925 -1.79302343
900 0.05 5e-05 2.849638169814674e-09 0.20661701  -1.999643735 -1.99964363 -1.999643553 -1.793026725 -1.793026481 -1.79302632 -1.793024543
900 0.05 5e-05 2.9889737033099332e-09 0.20661486499999993  -1.999643672 -1.999643652 -1.999643594 -1.793028807 -1.793028756 -1.793028727 -1.793023135
900 0.05 5e-05 2.846648968525975e-09 0.20661796  -1.999643702 -1.999643646 -1.999643573 -1.793025742 -1.793025564 -1.79302544 -1.7930247
900 0.05 5e-05 2.7884543868927772e-09 0.20661599100000005  -1.999643698 -1.999643631 -1.999643589 -1.793027707 -1.793027436 -1.793027248 -1.793023532
900 0.05 5e-05 2.6694048644386636e-09 0.20661572099999992  -1.999643705 -1.999643663 -1.99964355 -1.793027984 -1.793027818 -1.793027593 -1.793025147
900 0.05 5e-05 2.087340895373667e-09 0.20661746199999986  -1.999643707 -1.999643629 -1.999643583 -1.793026245 -1.79302614 -1.793025882 -1.793024969
900 0.05 5e-05 2.0336601925745426e-09 0.20661921100000002  -1.999643732 -1.999643648 -1.999643538 -1.793024521 -1.793024422 -1.793024357 -1.793023564
900 0.05 5e-05 2.352752337890437e-09 0.20661715899999988  -1.999643712 -1.999643618 -1.999643588 -1.793026553 -1.793026454 -1.793026292 -1.793022707
900 0.05 5e-05 2.477488147685027e-09 0.20661498700000003  -1.999643745 -1.999643661 -1.999643512 -1.793028758 -1.793028661 -1.793028386 -1.793023556
900 0.05 5e-05 2.733529663729668e-09 0.20661880100000007  -1.999643698 -1.999643656 -1.999643563 -1.793024897 -1.793024553 -1.793024397 -1.793022801
900 0.05 5e-05 2.352137932100226e-09 0.20661842299999988  -1.999643729 -1.999643647 -1.999643542 -1.793025306 -1.793025255 -1.793025154 -1.793023443
900 0.05 5e-05 2.678259395119022e-09 0.20661958000000014  -1.999643725 -1.999643644 -1.99964355 -1.793024145 -1.793023881 -1.793023774 -1.793023598
900 0.05 5e-05 2.421871806576435e-09 0.20661606399999988  -1.999643728 -1.999643657 -1.999643533 -1.793027664 -1.79302746 -1.793027374 -1.793023304
900 0.05 5e-05 3.3370910350880574e-09 0.20661832800000002  -1.999643695 -1.999643644 -1.99964358 -1.793025367 -1.793025237 -1.793025068 -1.793024111
900 0.05 5e-05 2.5633950246129636e-09 0.20661744999999998  -1.99964369 -1.999643659 -1.999643568 -1.79302624 -1.793026013 -1.793025774 -1.793024761
900 0.05 5e-05 2.2737316423957128e-09 0.206618588  -1.999643694 -1.999643628 -1.999643596 -1.793025106 -1.793024865 -1.793024726 -1.793022579
900 0.05 5e-05 3.0346522312156845e-09 0.206614576  -1.999643692 -1.999643635 -1.999643591 -1.793029116 -1.79302894 -1.793028845 -1.793023097
900 0.05 5e-05 2.527144116012919e-09 0.20661781700000015  -1.999643717 -1.999643636 -1.999643566 -1.7930259 -1.79302572 -1.793025575 -1.793023069
900 0.05 5e-05 2.864696917182996e-09 0.20661903199999987  -1.999643744 -1.99964363 -1.999643544 -1.793024712 -1.793024627 -1.793024255 -1.793022643
900 0.05 5e-05 2.4455627770453865e-09 0.20661708199999995  -1.999643686 -1.999643638 -1.999643594 -1.793026604 -1.793026473 -1.793026444 -1.793022772
900 0.05 5e-05 2.5381687636407155e-09 0.20661923800000004  -1.999643699 -1.999643659 -1.99964356 -1.793024461 -1.793024258 -1.793024032 -1.793022694
900 0.05 5e-05 2.6933288657656115e-09 0.20661783700000003  -1.999643717 -1.999643635 -1.999643565 -1.79302588 -1.793025811 -1.793025612 -1.793023159
900 0.05 5e-05 1.9323501774184494e-09 0.20661825900000008  -1.99964369 -1.99964365 -1.999643578 -1.793025431 -1.79302529 -1.793024999 -1.793023087
900 0.05 5e-05 2.0964868380032183e-09 0.20661894199999997  -1.999643703 -1.999643646 -1.99964357 -1.793024761 -1.793024598 -1.79302443 -1.793023045
900 0.05 5e-05 2.6283851556727703e-09 0.20661543399999993  -1.999643729 -1.999643622 -1.999643567 -1.793028295 -1.793028098 -1.793027998 -1.793022564
900 0.05 5e-05 2.7863542643968516e-09 0.206616688  -1.999643713 -1.999643646 -1.999643559 -1.793027025 -1.793026991 -1.793026921 -1.793025322
900 0.05 5e-05 2.683605800289264e-09 0.20661727900000004  -1.999643756 -1.999643623 -1.999643539 -1.793026477 -1.793026218 -1.793025866 -1.793023237
900 0.05 5e-05 2.4925127874077333e-09 0.20661843699999993  -1.999643689 -1.999643627 -1.999643602 -1.793025252 -1.7930251 -1.793024891 -1.793023055
950 0.05 5e-05 3.1002698808338965e-09 0.2066135  -1.999438359 -1.999438246 -1.999438163 -1.792824859 -1.792824515 -1.792824147 -1.79281894
950 0.05 5e-05 2.6055857200321474e-09 0.20661358799999996  -1.999438346 -1.99943825 -1.999438174 -1.792824758 -1.792824574 -1.792824436 -1.792818003
950 0.05 5e-05 2.4009951113012964e-09 0.20661765099999996  -1.999438401 -1.999438212 -1.999438156 -1.79282075 -1.792820311 -1.792820146 -1.792817865
950 0.05 5e-05 2.3259033184621107e-09 0.206614474  -1.999438299 -1.99943827 -1.999438199 -1.792823825 -1.792823672 -1.792823472 -1.792817317
950 0.05 5e-05 2.7915368289352368e-09 0.2066097630000001  -1.9994384 -1.999438255 -1.999438113 -1.792828637 -1.79282834 -1.792827822 -1.792820195
950 0.05 5e-05 2.3633123475159387e-09 0.20661264699999982  -1.999438358 -1.999438233 -1.999438181 -1.792825711 -1.792825369 -1.792825042 -1.792820713
950 0.05 5e-05 2.3373992396376446e-09 0.20661703200000003  -1.999438311 -1.999438252 -1.999438206 -1.792821279 -1.792820832 -1.792820705 -1.792819406
950 0.05 5e-05 2.7022497014995657e-09 0.20661314099999983  -1.999438299 -1.999438258 -1.999438211 -1.792825158 -1.792824802 -1.792824678 -1.792817489
950 0.05 5e-05 2.50270238560784e-09 0.20661266099999986  -1.999438356 -1.999438258 -1.999438154 -1.792825695 -1.792825015 -1.792824594 -1.792819019
950 0.05 5e-05 2.654308636677531e-09 0.2066131980000001  -1.999438365 -1.999438285 -1.999438119 -1.792825167 -1.792824924 -1.792824743 -1.792817273
950 0.05 5e-05 3.195282815117127e-09 0.20661497800000017  -1.999438328 -1.999438289 -1.999438155 -1.79282335 -1.792823185 -1.792822835 -1.792821836
950 0.05 5e-05 2.456365168161471e-09 0.20661808700000006  -1.999438422 -1.999438237 -1.999438112 -1.792820335 -1.792820091 -1.792819941 -1.792817908
950 0.05 5e-05 2.3229451832548632e-09 0.20661683799999997  -1.999438319 -1.999438266 -1.999438183 -1.792821481 -1.792821294 -1.792821049 -1.792820016
950 0.05 5e-05 2.2617845385997945e-09 0.20661523599999998  -1.999438377 -1.999438227 -1.999438166 -1.792823141 -1.792822729 -1.792822601 -1.792819972
950 0.05 5e-05 2.7275523109400005e-09 0.206617147  -1.999438351 -1.999438256 -1.999438163 -1.792821204 -1.792820908 -1.792820714 -1.792820454
950 0.05 5e-05 4.0072302155111946e-09 0.20661437500000002  -1.999438334 -1.999438252 -1.999438183 -1.792823959 -1.792823806 -1.792823204 -1.792819617
950 0.05 5e-05 2.4030560705943386e-09 0.20661364800000004  -1.999438379 -1.999438302 -1.999438089 -1.792824731 -1.792824558 -1.792824017 -1.792818834
950 0.05 5e-05 2.911230396738711e-09 0.20661482100000006  -1.999438434 -1.999438267 -1.99943807 -1.792823613 -1.792823591 -1.792823206 -1.792819069
950 0.05 5e-05 3.536776414526137e-09 0.20661504100000005  -1.999438427 -1.999438269 -1.999438075 -1.792823386 -1.792823031 -1.792822648 -1.792819667
950 0.05 5e-05 3.061403566768155e-09 0.20661766699999995  -1.999438372 -1.999438242 -1.999438157 -1.792820705 -1.792820516 -1.792820403 -1.792818168
950 0.05 5e-05 3.411523265915021e-09 0.20661194500000013  -1.999438397 -1.999438267 -1.999438105 -1.792826452 -1.792826078 -1.792825666 -1.792818475
