# imps sigma vmax pot Variance gap spectrum . .
4000 0.3 1.6666666666666667e-05 3.772540589817977e-08 0.20644391799999995  -1.83118874 -1.83118874 -1.83118874 -1.62474482 -1.62474481 -1.6247448 -1.62466594
4000 0.001 0.05 5.989241609610216e-06 0.06757847999999989  14.7961762  14.80983629 14.85507199 14.86375468 14.88895422 14.91351056  14.92423148
4000 0.3 0.0001666666666666667 2.1314747377238214e-06 0.19069990000000026  14.88095819 14.88095863 14.88095938 15.07165809 15.07169866 15.07173086  15.07576812
4000 0.001 0.005 5.091244555103178e-08 0.20620608899999993  -1.83125378 -1.8311978  -1.83113978 -1.6250477  -1.62502623 -1.62496137  -1.62474566
4000 0.001 0.005 5.1465017070051114e-08 0.20582092800000007  -1.83124267 -1.83119929 -1.83119023 -1.62542175 -1.62537767 -1.62526933  -1.62493865
4000 0.001 0.005 5.8751968446791416e-08 0.2043755089999999  -1.83122709 -1.83120451 -1.83118674 -1.62685159 -1.62675039 -1.62650897  -1.62566834
4000 0.001 0.005 5.0225348858639436e-08 0.20559756900000004  -1.83123141 -1.83121203 -1.83118093 -1.62563384 -1.62553866 -1.62549191  -1.62495636
4000 0.001 0.005 4.1281346731342006e-08 0.20550454299999998  -1.83126407 -1.83124535 -1.83117024 -1.62575952 -1.62571428 -1.62563037  -1.62554417
4000 0.001 0.005 5.1519233941204394e-08 0.20580060299999992  -1.83125949 -1.83122594 -1.83119108 -1.62545889 -1.62539437 -1.62532681  -1.62526321
4000 0.001 0.005 5.540450478553653e-08 0.20559161800000014  -1.83123495 -1.83119162 -1.83118787 -1.62564333 -1.62554015 -1.62544898  -1.62497168
4000 0.001 0.005 4.8534532902089335e-08 0.2061405300000001  -1.83120422 -1.83119839 -1.83118595 -1.62506369 -1.62504923 -1.62502678 -1.62500109
4000 0.001 0.005 4.4637158060247484e-08 0.2050512630000001  -1.83124687 -1.83122899 -1.83122059 -1.62619561 -1.62597953 -1.6259131 -1.62519076
4000 0.001 0.005 5.3282155078505455e-08 0.20556560000000013  -1.83123765 -1.83121569 -1.83114912 -1.62567204 -1.62561349 -1.62544675 -1.62492879
4000 0.001 0.005 3.8652122602276835e-08 0.20528550199999995  -1.83122453 -1.83119642 -1.83117864 -1.62593903 -1.62587081 -1.62583357 -1.62486122
4000 0.001 0.005 4.642501078081365e-08 0.20506475699999993  -1.83122465 -1.83119566 -1.83118196 -1.62615989 -1.62603519 -1.62591275 -1.62488885
4000 0.001 0.005 5.462034752039705e-08 0.20498029799999995  -1.83122477 -1.8312044  -1.83117548 -1.62624448 -1.62621447 -1.62612986 -1.62535106
4000 0.001 0.005 5.270547476336484e-08 0.20460642100000004  -1.83124027 -1.83122143 -1.83118562 -1.62663385 -1.62644843 -1.62630869 -1.62509371
4000 0.001 0.005 4.29929544331142e-08 0.20522526899999982  -1.83122872 -1.83118988 -1.83117395 -1.62600345 -1.6259736  -1.62588118 -1.62498678
4000 0.001 0.005 5.033519897221257e-08 0.20503254999999987  -1.83125219 -1.8311963  -1.83117049 -1.62621964 -1.62612561 -1.62600465 -1.62508152
4000 0.001 0.005 5.575686077853495e-08 0.2050593409999999  -1.83127312 -1.83121471 -1.83118259 -1.62621378 -1.62596789 -1.6257528 -1.62544458
4000 0.001 0.005 5.158078238911049e-08 0.20553311799999996  -1.83122768 -1.83119664 -1.83116217 -1.62569456 -1.62555516 -1.6254762 -1.62490663
4000 0.001 0.005 4.3130196905785706e-08 0.20595944300000002  -1.83124121 -1.83119973 -1.83118455 -1.62528176 -1.62519352 -1.62512217 -1.62498687
4000 0.001 0.005 4.891110065647965e-08 0.20525967099999987  -1.83121653 -1.83120352 -1.83116513 -1.62595686 -1.6259016  -1.62585264 -1.62488922
4000 0.001 0.005 5.8418887859003345e-08 0.20551533900000019  -1.83124268 -1.83120768 -1.83115745 -1.62572734 -1.62569179 -1.62548332 -1.62506496
4000 0.001 0.005 6.596388724463413e-08 0.20549242099999998  -1.83122656 -1.83119988 -1.83117184 -1.62573414 -1.6256903  -1.62557348 -1.62491225
4000 0.001 0.005 4.8000889022226285e-08 0.20512386500000002  -1.83124112 -1.83121129 -1.83117443 -1.62611725 -1.62597232 -1.62589275 -1.62525691
4000 0.001 0.005 6.103543503804871e-08 0.20573069600000005  -1.83125827 -1.83120653 -1.83117666 -1.62552757 -1.62545913 -1.62541054 -1.62510597
4000 0.001 0.005 4.7826815831769605e-08 0.20544883400000002  -1.83123608 -1.83119873 -1.83116525 -1.62578724 -1.62573696 -1.6255841 -1.62479593
4000 0.001 0.005 5.301268095845095e-08 0.205631173  -1.83125187 -1.83122218 -1.83119661 -1.6256207  -1.62550515 -1.62539564 -1.62502966
4000 0.001 0.005 4.8798445363303076e-08 0.20585256600000013  -1.83120234 -1.83119399 -1.83118373 -1.62534978 -1.62529149 -1.6252574 -1.62517635
4000 0.001 0.005 5.853622542784198e-08 0.205120333  -1.83124232 -1.83121365 -1.83117464 -1.62612199 -1.62597454 -1.62588581 -1.62493063
4000 0.03422222222222222 0.0001461038961038961 4.564292738783661e-08 0.204693091  -1.83124505 -1.83121036 -1.83119384 -1.62655196 -1.62628096 -1.62617292 -1.62528475
4000 0.03422222222222222 0.0001461038961038961 4.985441517231743e-08 0.2057418980000001  -1.83121524 -1.83119658 -1.83118924 -1.62547334 -1.62542035 -1.62538728 -1.62485891
4000 0.03422222222222222 0.0001461038961038961 5.1002578991079755e-08 0.20568942000000012  -1.83124562 -1.83120949 -1.8311666  -1.6255562  -1.62550643 -1.62541874 -1.62481387
4000 0.03422222222222222 0.0001461038961038961 4.922530899808172e-08 0.20493931399999998  -1.83121999 -1.83120928 -1.83119969 -1.62628067 -1.62620146 -1.62614788 -1.62532794
4000 0.03422222222222222 0.0001461038961038961 4.965435191611518e-08 0.20588828400000003  -1.83121289 -1.83120437 -1.83119311 -1.6253246  -1.62528437 -1.62514977 -1.62480694
4000 0.03422222222222222 0.0001461038961038961 4.7231754331894663e-08 0.20448941100000018  -1.83123554 -1.83122617 -1.83120615 -1.62674613 -1.6266118  -1.62650934 -1.62525662
4000 0.03422222222222222 0.0001461038961038961 5.0145649829459226e-08 0.2062333820000002  -1.83121576 -1.83119404 -1.83116634 -1.62498238 -1.62495272 -1.62493135 -1.62467034
4000 0.03422222222222222 0.0001461038961038961 4.500160065534694e-08 0.20514597499999998  -1.83123468 -1.83120311 -1.83116943 -1.62608871 -1.6260086  -1.62586313 -1.62505526
4000 0.03422222222222222 0.0001461038961038961 4.837753411109041e-08 0.20610081400000002  -1.83122256 -1.83119853 -1.83118863 -1.62512174 -1.62510595 -1.62502061 -1.62495132
4000 0.03422222222222222 0.0001461038961038961 5.745990666547652e-08 0.2054389080000001  -1.83122747 -1.8312053  -1.83116271 -1.62578856 -1.62570358 -1.62564099 -1.62532637
4000 0.03422222222222222 0.0001461038961038961 4.903361451630022e-08 0.20537689599999998  -1.83123421 -1.8312056  -1.83118786 -1.62585731 -1.62573039 -1.62561747 -1.62525383
4000 0.03422222222222222 0.0001461038961038961 4.868245443911171e-08 0.20601755200000005  -1.83121506 -1.83120164 -1.83118341 -1.62519751 -1.62517025 -1.62506207 -1.62485666
4000 0.03422222222222222 0.0001461038961038961 5.1051342639847055e-08 0.20515375400000013  -1.83122616 -1.83119868 -1.83116063 -1.62607241 -1.62605141 -1.62593206 -1.62534424
4000 0.03422222222222222 0.0001461038961038961 5.038970351970936e-08 0.20539114599999997  -1.83124646 -1.83121691 -1.83117171 -1.62585532 -1.62571056 -1.62557259 -1.62544242
4000 0.03422222222222222 0.0001461038961038961 4.5506902012705495e-08 0.20561430599999997  -1.83121726 -1.83119873 -1.83118469 -1.62560295 -1.62550275 -1.62542746 -1.62496541
4000 0.03422222222222222 0.0001461038961038961 4.3556974403815204e-08 0.20589668100000003  -1.83121685 -1.83119519 -1.83118408 -1.62532017 -1.62529312 -1.62525785 -1.62491628
4000 0.03422222222222222 0.0001461038961038961 5.787521565360331e-08 0.20613277399999985  -1.83121872 -1.83120877 -1.83120199 -1.62508595 -1.62505889 -1.62498025 -1.62496571
4000 0.03422222222222222 0.0001461038961038961 4.9506277270415e-08 0.20589986300000018  -1.83122288 -1.83120571 -1.83117806 -1.62532302 -1.62524981 -1.6251204 -1.62501741
4000 0.03422222222222222 0.0001461038961038961 5.104425463915954e-08 0.20578820600000003  -1.83123439 -1.83119698 -1.83117966 -1.62544618 -1.62535284 -1.62524614 -1.62486583
4000 0.03422222222222222 0.0001461038961038961 5.271467024145952e-08 0.20571918199999994  -1.83125278 -1.83120449 -1.83115644 -1.6255336  -1.62548407 -1.62536827 -1.62487367
4000 0.03422222222222222 0.0001461038961038961 4.5843110284186764e-08 0.20601279400000005  -1.83122318 -1.83120569 -1.83117435 -1.62521038 -1.62513924 -1.62499985 -1.62480292
4000 0.03422222222222222 0.0001461038961038961 5.260081593681187e-08 0.20587173700000005  -1.83124861 -1.83119222 -1.83116039 -1.62537687 -1.62534843 -1.62528789 -1.62490373
4000 0.03422222222222222 0.0001461038961038961 5.302891363890395e-08 0.20568086400000007  -1.8312108  -1.83120191 -1.83118388 -1.62552994 -1.62548099 -1.62544851 -1.62516424
4000 0.03422222222222222 0.0001461038961038961 4.7648280016950884e-08 0.20531607500000004  -1.83122473 -1.83120069 -1.83118154 -1.62590866 -1.62582846 -1.62571051 -1.62494137
4000 0.03422222222222222 0.0001461038961038961 4.647269771088896e-08 0.20584269599999994  -1.83122187 -1.83118574 -1.83116829 -1.62537917 -1.62535244 -1.62529883 -1.62522772
4000 0.03422222222222222 0.0001461038961038961 4.7872181098355965e-08 0.20546625799999996  -1.831235   -1.83122212 -1.831197   -1.62576874 -1.62565949 -1.62550245 -1.62542248
4000 0.06744444444444445 7.41350906095552e-05 4.692570884083438e-08 0.205089584  -1.83120734 -1.8312038  -1.8311952  -1.62611776 -1.62606602 -1.62595704 -1.62482789
4000 0.06744444444444445 7.41350906095552e-05 3.359313781098017e-08 0.20614869600000008  -1.83120323 -1.83118916 -1.83118497 -1.62505453 -1.62500356 -1.62498092 -1.62468718
4000 0.06744444444444445 7.41350906095552e-05 5.148449670827967e-08 0.20521778199999985  -1.83120994 -1.83119713 -1.83118945 -1.62599216 -1.6259079  -1.62583977 -1.62502265
4000 0.06744444444444445 7.41350906095552e-05 6.794130764625532e-08 0.20572959600000007  -1.83120851 -1.83120249 -1.83119225 -1.62547891 -1.62540762 -1.6253146 -1.62504402
4000 0.06744444444444445 7.41350906095552e-05 4.065760348731702e-08 0.20591539299999995  -1.83119973 -1.83119116 -1.83118774 -1.62528433 -1.62527625 -1.62524665 -1.62511112
4000 0.06744444444444445 7.41350906095552e-05 4.9459062318626544e-08 0.205433443  -1.8312074  -1.83119178 -1.83118686 -1.62577396 -1.62572286 -1.62568702 -1.62489878
4000 0.06744444444444445 7.41350906095552e-05 6.050554403906574e-08 0.2061945660000002  -1.83120451 -1.83119616 -1.83118858 -1.62500994 -1.62499856 -1.62493839 -1.62486402
4000 0.06744444444444445 7.41350906095552e-05 4.77010504844866e-08 0.20573634099999993  -1.83121482 -1.83120189 -1.8311959  -1.62547848 -1.62545533 -1.62532536 -1.62512792
4000 0.06744444444444445 7.41350906095552e-05 3.810327089051889e-08 0.20566167999999996  -1.83120255 -1.8311917  -1.83118381 -1.62554087 -1.62549663 -1.62545311 -1.62506515
4000 0.06744444444444445 7.41350906095552e-05 5.285118959406038e-08 0.20615412200000005  -1.8312202  -1.83120318 -1.8311959  -1.62506608 -1.62503189 -1.62494527 -1.62482973
4000 0.06744444444444445 7.41350906095552e-05 5.3777640096411406e-08 0.20592096800000004  -1.8312066  -1.83119431 -1.83118138 -1.62528564 -1.62526418 -1.62525216 -1.62473281
4000 0.06744444444444445 7.41350906095552e-05 5.3483346068897826e-08 0.20581510999999986  -1.83120026 -1.83119337 -1.8311816  -1.62538515 -1.62536076 -1.62533545 -1.62499928
4000 0.06744444444444445 7.41350906095552e-05 5.162590735896934e-08 0.20552634399999992  -1.83120772 -1.83119808 -1.83117923 -1.62568138 -1.62562058 -1.62558697 -1.62527866
4000 0.06744444444444445 7.41350906095552e-05 4.785201704606974e-08 0.20561857399999983  -1.83121138 -1.83120031 -1.83119303 -1.62559281 -1.62546615 -1.62540913 -1.62493506
4000 0.06744444444444445 7.41350906095552e-05 5.3661061607357275e-08 0.20617677800000012  -1.83122621 -1.83120934 -1.83119988 -1.62504943 -1.62497342 -1.6249385 -1.62486348
4000 0.06744444444444445 7.41350906095552e-05 4.356695225235169e-08 0.20594103699999988  -1.83120261 -1.83119047 -1.83118216 -1.62526157 -1.62522263 -1.62519652 -1.62477313
4000 0.06744444444444445 7.41350906095552e-05 5.6800177211240434e-08 0.20581100499999994  -1.8312012  -1.8311955  -1.8311857  -1.62539019 -1.62532258 -1.62528342 -1.62493531
4000 0.06744444444444445 7.41350906095552e-05 6.559941680121077e-08 0.20557372099999993  -1.83120272 -1.83119194 -1.83118546 -1.625629   -1.6256092  -1.62558038 -1.62474302
4000 0.06744444444444445 7.41350906095552e-05 6.462046775609784e-08 0.205602198  -1.83121559 -1.83119682 -1.83118974 -1.62561339 -1.62559322 -1.62555284 -1.62482759
4000 0.06744444444444445 7.41350906095552e-05 4.9805167055687895e-08 0.2057390250000002  -1.83120438 -1.83119394 -1.83118523 -1.62546535 -1.62543791 -1.625384 -1.62524898
4000 0.06744444444444445 7.41350906095552e-05 4.642711750266466e-08 0.20508203999999997  -1.83120517 -1.83119522 -1.8311837  -1.62612313 -1.62603172 -1.62596903 -1.62541691
4000 0.06744444444444445 7.41350906095552e-05 4.4959915371956105e-08 0.20555172200000005  -1.83120538 -1.83119797 -1.83119301 -1.62565366 -1.62561755 -1.62558467 -1.62497386
4000 0.06744444444444445 7.41350906095552e-05 4.976199944131823e-08 0.20507992699999988  -1.83120527 -1.83120159 -1.83119554 -1.62612535 -1.62606286 -1.62602186 -1.62517912
4000 0.06744444444444445 7.41350906095552e-05 6.076398837970512e-08 0.20544655499999998  -1.83120532 -1.83119866 -1.83118423 -1.62575876 -1.62570399 -1.62567062 -1.62484039
