6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 26.5336772921213 27.25922017 45.02734106 11 19 1.3481519896928682e-06   -509.4040642 -509.4040642 -509.4040642 -509.2104009 -509.2104005 -509.210399
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 31.26761434197235 31.89360475 40.40974913 17 34 4.767196536497913e-07   -510.6039129 -510.6039129 -510.6039129 -510.4136035 -510.4136024 -510.4135843
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 40.599793173725686 52.03245019 32.73372062 10 20 6.332969261462027e-07   -511.0154123 -511.0154123 -511.0154123 -510.8211263 -510.8211263 -510.8211261
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 24.549876851846147 23.90541791 10.9721113  11 18 3.8500102343053533e-07   -490.5737583 -490.5737583 -490.5737583 -490.3800275 -490.3800259 -490.3800232
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 31.99501881735538 43.7253179  22.01911115 8 0 1.3346018408798224e-06   -499.8327308 -499.8327308 -499.8327308 -499.6377819 -499.6377819 -499.6377819
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 35.38680311964122 35.91188864 39.53419183 9 16 6.389715130546943e-07   -506.5874159 -506.5874159 -506.5874159 -506.3930493 -506.3930492 -506.393049
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 47.2159115523574 51.93996911 24.19399043 6 11 8.978892972359447e-07   -500.6886095 -500.6886095 -500.6886095 -500.4934979 -500.4934979 -500.4934979
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 21.376259004606737 20.1854831  30.62318667 4 0 1.2549404730044637e-06   -499.0460379 -499.0460379 -499.0460379 -498.8508288 -498.8508288 -498.8508288
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 19.59372139072011 43.22919766 15.14338838 12 30 1.0319505999004884e-06   -491.2450504 -491.2450504 -491.2450504 -491.0524169 -491.0524158 -491.0524126
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 33.33204440368688 31.3467974  42.55260913 14 28 1.103723135503784e-06   -496.5216739 -496.5216739 -496.5216739 -496.3297209 -496.3297157 -496.3297126
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 16.668973570313156 19.43904008 50.24071959 10 0 2.086218345389404e-06   -484.2039583 -484.2039583 -484.2039583 -484.0097105 -484.0097103 -484.0097101
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 34.13765814082412 30.56311491 45.58400397 11 0 4.2308614997119286e-07   -505.1907655 -505.1907655 -505.1907655 -504.9965872 -504.9965868 -504.9965868
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 24.640826795884596 29.91585426 17.24438987 9 0 1.7332592843173342e-06   -493.8954223 -493.8954223 -493.8954223 -493.7016772 -493.7016768 -493.7016758
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 36.00198337799074 39.26897087 32.04368257 9 17 1.3534041618738782e-06   -492.4837945 -492.4837945 -492.4837945 -492.2896271 -492.2896269 -492.2896267
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 36.202602817380445 38.26789985 32.94058895 14 27 9.206982508037156e-07   -490.1574387 -490.1574387 -490.1574387 -489.9657267 -489.9657092 -489.9657088
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 20.410305739793422 22.1626127  42.71065375 16 0 5.110083407240571e-06   -490.4388027 -490.4388027 -490.4388027 -490.2470018 -490.2469982 -490.2469922
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 19.12673703583615 18.93308843 40.72747819 4 0 1.1466952484113034e-06   -502.8159878 -502.8159878 -502.8159878 -502.6207705 -502.6207705 -502.6207705
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 26.646549055943805 38.9375838 24.6477476 6 13 4.3590891670091445e-07   -500.100069 -500.100069 -500.100069 -499.9049649 -499.9049649 -499.9049649
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 43.33867710640948 44.725485   37.71628189 8 0 3.3146683068439593e-07   -507.8333878 -507.8333878 -507.8333878 -507.6385978 -507.6385977 -507.6385977
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 42.38465764029889 43.63121466 38.60563328 8 15 2.8314778293179653e-07   -496.9474722 -496.9474722 -496.9474722 -496.752452 -496.752452 -496.752452
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 20.057182172404183 18.60197466 47.61471704 5 10 6.961776528356795e-07   -502.2231018 -502.2231018 -502.2231018 -502.0281178 -502.0281178 -502.0281178
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 30.01958556405735 30.40528771 37.67999255 11 19 7.928250863946792e-07   -485.1829811 -485.1829811 -485.1829811 -484.9896967 -484.9896964 -484.9896943
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 16.417246838154735 18.91988474 48.39211744 6 0 1.7660979597344295e-06   -495.926338 -495.926338 -495.926338 -495.7312704 -495.7312704 -495.7312704
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 33.771636968149856 44.44752489 18.55455123 15 30 1.0797343120895284e-06   -507.9035001 -507.9035001 -507.9035001 -507.7103332 -507.7103313 -507.7103312
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 43.23102903092372 55.14530784 20.61658501 3 0 1.8948164117368071e-07   -499.1892071 -499.1892071 -499.1892071 -498.9939623 -498.9939623 -498.9939623
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 15.43583286745422 16.86194302 37.51302002 7 13 5.607869579057567e-07   -495.5694817 -495.5694817 -495.5694817 -495.3745328 -495.3745328 -495.3745328
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 27.96493318929895 28.6863862  36.65472397 13 34 5.707537314356177e-06   -490.4791326 -490.4791326 -490.4791326 -490.2892817 -490.2891469 -490.2891236
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 26.58681944787497 26.6846276  43.03261868 8 15 2.268726602327086e-06   -491.9423345 -491.9423345 -491.9423345 -491.7477519 -491.7477518 -491.7477518
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 21.573982730665207 22.278243   34.36587727 5 0 6.197574216335042e-07   -498.5839105 -498.5839105 -498.5839105 -498.3887301 -498.3887301 -498.3887301
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 15.808666362448244 17.70958773 41.63566873 13 31 7.605815498545431e-07   -490.0956746 -490.0956746 -490.0956746 -489.9032449 -489.9032442 -489.9032395
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 28.576805733440928 26.98844432 40.7365919  11 21 4.3267384992806706e-07   -494.4622662 -494.4622662 -494.4622662 -494.26801 -494.2680099 -494.2680097
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 37.54340112900377 47.95019032 25.34365084 9 0 9.91246571915339e-07   -497.9341449 -497.9341449 -497.9341449 -497.7394208 -497.7394208 -497.7394208
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 30.450477395665416 24.74504377 51.25598068 6 11 7.284229998110966e-07   -493.6757715 -493.6757715 -493.6757715 -493.4807717 -493.4807717 -493.4807717
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 38.319323027774644 37.41011239 43.73897746 15 27 6.180839844080917e-07   -513.4365215 -513.4365215 -513.4365215 -513.2453042 -513.2452939 -513.2452886
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 32.82369295486612 36.79840846 26.17719019 15 30 6.408261862186711e-07   -493.3021112 -493.3021112 -493.3021112 -493.1094737 -493.1094714 -493.1094693
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 22.333129106709645 21.65170499 50.40440479 12 24 1.242931786507427e-06   -491.0591997 -491.0591997 -491.0591997 -490.8656408 -490.8656408 -490.8656398
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 39.791628284422444 40.37803476 47.93804649 15 30 1.6052207226943725e-07   -505.5079523 -505.5079523 -505.5079523 -505.3154686 -505.315464 -505.3154637
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 42.33535669191482 43.8958587  36.60896631 8 0 3.056752297009043e-07   -503.006277 -503.006277 -503.006277 -502.8115266 -502.8115266 -502.8115266
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 15.341862587946068 13.59332732 26.64771161 8 13 3.9034500517354804e-07   -507.1881923 -507.1881923 -507.1881923 -506.993792 -506.993792 -506.9937919
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 32.39972393141811 48.15017667 25.60224449 10 0 2.408443616314334e-07   -508.9672024 -508.9672024 -508.9672024 -508.7727379 -508.7727378 -508.7727378
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 25.10146429710357 26.1947278  44.19632916 9 0 6.249351841055934e-07   -496.0353578 -496.0353578 -496.0353578 -495.8409807 -495.8409805 -495.8409805
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 39.782581616272935 40.06471691 38.31304459 13 25 1.4814154417980402e-07   -507.1023308 -507.1023308 -507.1023308 -506.9104283 -506.9104218 -506.9104173
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 19.374684566874905 20.22967961 41.52441187 5 0 2.8043226821402978e-06   -497.6158011 -497.6158011 -497.6158011 -497.4206144 -497.4206144 -497.4206144
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 37.290607954830655 37.10821783 42.56680767 10 0 4.965495672173158e-07   -492.5271166 -492.5271166 -492.5271166 -492.3337298 -492.3337294 -492.3337278
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 17.741712401477344 15.5132356  31.95784703 5 0 5.701871440869748e-07   -507.2717403 -507.2717403 -507.2717403 -507.0766149 -507.0766149 -507.0766149
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 17.553947903449885 17.59357375 67.84866204 10 16 7.244784434309152e-07   -511.4736211 -511.4736211 -511.4736211 -511.2793759 -511.2793758 -511.2793754
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 29.554938750833134 35.8190824  23.09774428 7 0 5.429912225903527e-07   -497.2554732 -497.2554732 -497.2554732 -497.0604074 -497.0604074 -497.0604074
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 39.38560646458191 43.26853062 39.04784097 14 27 1.8681302806882364e-06   -524.8447836 -524.8447836 -524.8447836 -524.6529229 -524.6529178 -524.6529145
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 20.113922114553056 18.95717787 47.33714279 12 20 1.1254568876337073e-06   -493.5286967 -493.5286967 -493.5286967 -493.3358992 -493.335896 -493.3358936
6 18 HC  4800.0 8.8888e-05 -8.8888e-05 0.45 35.80178693660745 37.72676718 26.80467167 8 15 7.310524460326108e-07   -490.3038506 -490.3038506 -490.3038506 -490.1090682 -490.1090682 -490.1090682
