6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.296677429843654 ,[5.04679417 3.82620617] ,2 ,0 ,2.213039077829347e-06 ,  -506.8117165 -506.8107171 -506.8053377 -506.6780299 -506.6640728 -506.6624655
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.799729689418134 ,[4.13812554 3.74939181] ,77 ,0 ,2.029897455058202e-06 ,  -503.777866 -503.7753275 -503.7725165 -503.6126041 -503.605059 -503.6024405
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.302974490185741 ,[3.17419372 3.77871704] ,41 ,0 ,2.0566910860767054e-06 ,  -500.8254726 -500.8253145 -500.825183 -500.635245 -500.6345528 -500.6341917
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.292149013942014 ,[4.02317912 4.34836299] ,43 ,0 ,2.4238514080655736e-06 ,  -499.5871561 -499.5853971 -499.5853009 -499.3973724 -499.3948612 -499.3946515
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.297289847166197 ,[ 7.29977159 37.81057811] ,31 ,0 ,2.206029690558563e-06 ,  -500.6044287 -500.603805 -500.6033557 -500.4144101 -500.4139538 -500.4120858
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.1320852862263635 ,[4.4852864  3.72973531] ,50 ,0 ,2.2048157480634567e-06 ,  -497.5404455 -497.5387194 -497.5375043 -497.3670477 -497.3644373 -497.3592677
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.359492407874703 ,[4.8936334  3.74871999] ,36 ,0 ,2.1892491310729335e-06 ,  -497.6276508 -497.6274723 -497.6271194 -497.4549351 -497.4513959 -497.4479656
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.270307007805153 ,[4.33535424 4.12871969] ,22 ,0 ,2.6800167183974148e-06 ,  -500.1658107 -500.1657293 -500.1657008 -499.9724723 -499.9722085 -499.9720483
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.2703955245621668 ,[3.14084563 4.15069373] ,38 ,0 ,1.8509925366971803e-06 ,  -500.9659121 -500.9654903 -500.9649829 -500.7985918 -500.7911968 -500.7895617
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.3709224524264654 ,[3.2917922  4.27085701] ,40 ,0 ,1.8872629357849575e-06 ,  -498.5855658 -498.5852407 -498.5847835 -498.3977842 -498.3970629 -498.3959076
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.210391080839484 ,[4.20604329 5.10897986] ,46 ,0 ,2.7673024475406648e-06 ,  -497.227383 -497.2256584 -497.2240677 -497.0506785 -497.0454456 -497.040575
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.6527511545536018 ,[3.93954464 3.23349012] ,49 ,0 ,2.135153952215176e-06 ,  -502.2966318 -502.2949685 -502.2943559 -502.1189129 -502.1177813 -502.1161849
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.4074378105965284 ,[3.42785638 4.45161664] ,27 ,0 ,2.1556850586998116e-06 ,  -501.1823717 -501.182297 -501.1822457 -500.9911307 -500.9904115 -500.9903304
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.695836050704752 ,[3.64074598 3.83813971] ,76 ,0 ,2.0112694963916676e-06 ,  -504.1850584 -504.1790839 -504.1754057 -504.0172086 -504.0128032 -504.0109736
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.986108948542851 ,[4.09847246 3.53847336] ,106 ,0 ,2.2235902726067306e-06 ,  -504.8029019 -504.7906085 -504.7815124 -504.6561156 -504.6489299 -504.6448689
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.024098435536423 ,[4.02501678 3.81004219] ,106 ,0 ,2.0326399771507103e-06 ,  -508.4301032 -508.4217957 -508.4135636 -508.2918376 -508.2857423 -508.2748411
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.9458888965009384 ,[3.87236226 3.41438722] ,59 ,0 ,2.167799576944011e-06 ,  -494.5652897 -494.563966 -494.5614717 -494.4006188 -494.3948936 -494.3931247
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.201051231530936 ,[3.8450126 5.2173437] ,100 ,0 ,2.5482870609225966e-06 ,  -494.1443536 -494.1357238 -494.131108 -493.9777929 -493.9746987 -493.9720055
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.080204986711897 ,[4.27164401 3.74786237] ,91 ,0 ,1.9134852291536735e-06 ,  -492.655527 -492.6457838 -492.64411 -492.4936473 -492.4877581 -492.4829249
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.103310442878708 ,[6.4144682  3.81967254] ,38 ,0 ,2.197399644387994e-06 ,  -499.2554019 -499.2552345 -499.2547652 -499.0716308 -499.0706581 -499.070096
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.3153058311816332 ,[3.55780433 3.20292928] ,52 ,0 ,1.8786841802671018e-06 ,  -497.5185413 -497.5184072 -497.5183556 -497.3335143 -497.3325839 -497.3312208
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.8412883340477086 ,[3.59868384 4.30395672] ,64 ,0 ,2.062262090929525e-06 ,  -505.3537728 -505.3515633 -505.3511674 -505.1982555 -505.1947903 -505.1911272
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.015180709355177 ,[4.21992006 3.73082766] ,58 ,0 ,2.0628665564685354e-06 ,  -502.472012 -502.470478 -502.464984 -502.3037161 -502.2999839 -502.2933442
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.962827852105941 ,[4.20089487 5.20531307] ,41 ,0 ,2.2627204692349097e-06 ,  -498.6217174 -498.6206354 -498.6204554 -498.4344088 -498.4306297 -498.4300227
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.4904962103653627 ,[3.32140599 4.22079314] ,72 ,0 ,2.2717940575024154e-06 ,  -495.4878085 -495.4861303 -495.4819209 -495.3194466 -495.3163774 -495.3111621
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.233621684031032 ,[4.3301456  3.58801023] ,81 ,0 ,2.291109784199402e-06 ,  -498.588629 -498.5815455 -498.573337 -498.4305632 -498.418714 -498.416445
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.302306787252348 ,[4.17731513 3.26005667] ,59 ,0 ,1.9648298661322167e-06 ,  -494.2163227 -494.2145676 -494.2135607 -494.0627428 -494.0596221 -494.055518
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.991217843745979 ,[4.93329696 3.76441564] ,25 ,0 ,1.8522782213519696e-06 ,  -499.3979549 -499.3978382 -499.3977249 -499.2092613 -499.2091367 -499.2082921
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.8341304685126674 ,[3.487289   4.17210613] ,40 ,0 ,2.475637657199091e-06 ,  -501.7630772 -501.7627609 -501.7624896 -501.5785826 -501.5776734 -501.5765508
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,3.1482673470853695 ,[2.99979386 3.36091081] ,35 ,0 ,1.8054584674000652e-06 ,  -501.9081331 -501.9076079 -501.9071163 -501.7179099 -501.7166654 -501.7163805
6 ,18 ,HC , 4800.0 ,0.00075 ,-0.00075 ,0.04 ,4.247252898182145 ,[4.43161398 3.79370801] ,93 ,0 ,1.917917780455368e-06 ,  -508.7886764 -508.7735872 -508.7680695 -508.6784418 -508.6686079 -508.6593027
