5 15 HC  4000.0 0.005 -0.005 0.1 8.230697410883398 9.48552884 8.67368425 U U 0.00025473087326847364   -1011.294215 -1011.070498 -1010.98199 -1010.723593 -1010.689389 -1010.580595
5 15 HC  4000.0 0.005 -0.005 0.1 7.984528367137391  7.13285589 19.14127101 U U 0.0004665251608124841   309.8493654 310.8534612 311.6898917 312.7218746 313.274667 313.7477326
5 15 HC  4000.0 0.005 -0.005 0.1 7.9964042327234965 7.26814764 9.19812036 U U 0.0005305972232549579   -403.0187987 -402.6195446 -402.5078615 -402.3301736 -402.2597168 -402.1298302
5 15 HC  4000.0 0.005 -0.005 0.1 8.818305226505753 18.50995585 47.47817483 U U 0.00027401337948183873   778.6097973 780.3611384 780.7467261 781.4597756 781.9008519 782.1737636
5 15 HC  4000.0 0.005 -0.005 0.1 11.932046620006302 14.49003765  9.13039434 U U 0.0004915434200143833   -465.9781424 -465.4965727 -465.2992369 -465.1423361 -464.9823875 -464.9330312
5 15 HC  4000.0 0.005 -0.005 0.1 10.801395443816903 12.20691239 10.53992873 U U 0.00040434434464022354   -7.444231919 -6.863520482 -6.522247055 -6.37637993 -6.155577765 -6.089322777
5 15 HC  4000.0 0.005 -0.005 0.1 6.698231773194402 6.35388703 7.42517519 U U 0.00028267468123086876   -161.4767929 -161.2700858 -160.7901737 -160.6732462 -160.5495915 -160.4608191
5 15 HC  4000.0 0.005 -0.005 0.1 12.294076539144076 10.6990975   9.06306685 U U 0.00047416419872194695   936.566713 939.3645068 940.3044364 941.5882522 942.4073717 942.690618
5 15 HC  4000.0 0.005 -0.005 0.1 11.345758695617148 10.47251011  6.80943407 U U 0.0004379556735158335   -774.5836334 -774.2509151 -773.7497393 -773.1591847 -773.1049897 -772.9084782
5 15 HC  4000.0 0.005 -0.005 0.1 10.387123854188205  8.26488725 29.01556028 U U 0.00047494920745063605   -1114.77883 -1113.585729 -1112.815004 -1112.699957 -1112.361869 -1112.07749
5 15 HC  4000.0 0.005 -0.005 0.1 8.502237251050238 7.90443435 9.63135253 U U 0.000458624342592072   77.73113979 78.04625386 80.57494048 80.91037433 81.28489656 82.13667403
5 15 HC  4000.0 0.005 -0.005 0.1 12.155281578395579 39.95077475  9.21538129 U U 0.0003546313954263553   -322.7124473 -322.4568876 -322.2870265 -322.2814274 -322.0293418 -321.9777561
5 15 HC  4000.0 0.005 -0.005 0.1 9.229295439101671 7.85840227 8.97970906 U U 0.0003718227812707303   -236.3944225 -236.0062475 -235.8412523 -235.4097936 -235.3488847 -235.1750939
5 15 HC  4000.0 0.005 -0.005 0.1 17.13449321611831 29.31110587  6.60931334 U U 0.0005651826739002323   -619.8089814 -619.5210329 -619.2173498 -618.9834195 -618.9253414 -618.7902978
5 15 HC  4000.0 0.005 -0.005 0.1 10.969636250772597 10.17778324 11.02279455 U U 0.0004185636742640218   337.2266847 338.5967376 339.163652 339.9152022 340.6049562 341.0508787
5 15 HC  4000.0 0.005 -0.005 0.1 8.847176270720272 8.6116384  9.34614744 U U 0.0004933586928203866   -474.4000935 -474.1039869 -474.073178 -474.0023648 -473.930708 -473.9108277
5 15 HC  4000.0 0.005 -0.005 0.1 13.220046800095478  9.20402333 19.54465659 U U 0.0005384757478880727   -533.4697244 -533.0338362 -532.9599769 -532.9492649 -532.8394703 -532.7834366
5 15 HC  4000.0 0.005 -0.005 0.1 12.430391251055637 12.2001844  20.60482266 U U 0.0005956370191358319   -1760.408214 -1759.389198 -1758.143224 -1757.932884 -1757.036855 -1756.622072
5 15 HC  4000.0 0.005 -0.005 0.1 9.424415629865633  9.66812059 14.15312583 U U 0.00039594632184865726   1214.524321 1217.50376 1220.247206 1220.282754 1222.986993 1223.114955
5 15 HC  4000.0 0.005 -0.005 0.1 11.652319002164433 13.45093109 12.02045832 U U 0.00034649579706481454   -538.2716222 -537.6573843 -537.5602529 -537.5499611 -537.5090759 -537.4729685
5 15 HC  4000.0 0.005 -0.005 0.1 8.166207902983045  7.15688181 11.62684636 U U 0.0004647407834573517   -398.7198942 -398.2871489 -397.9419384 -397.6026264 -397.433192 -397.2127567
5 15 HC  4000.0 0.005 -0.005 0.1 12.952511559067519 24.60286795  9.99238988 U U 0.0004520805696438386   -2206.51567 -2204.236486 -2197.310064 -2197.199947 -2195.459623 -2193.633404
5 15 HC  4000.0 0.005 -0.005 0.1 8.695902863841173  8.64223407 12.50685338 U U 0.0004638520765303858   -32.63649046 -32.47355022 -32.03262309 -31.93557295 -31.63232075 -31.5071593
5 15 HC  4000.0 0.005 -0.005 0.1 6.80290452776569  7.13078672 31.00720618 U U 0.0003096291032869239   -997.0176534 -996.4099749 -995.1734688 -995.0482919 -994.3489823 -994.2630675
5 15 HC  4000.0 0.005 -0.005 0.1 9.267245387184278  8.79177999 11.10008124 U U 0.0005067031088647785   -568.4350219 -568.2574059 -568.1835794 -568.1572165 -568.0676013 -567.976829
