1.0204081632653063e-05 1.0204081632653063e-06 24.537865468878234 1.0651259706691394 0.175  0.000380571
1.1224489795918369e-05 1.0204081632653063e-06 24.537865468878234 1.0651259706691394 0.175  0.000380571
1.2244897959183674e-05 1.0204081632653063e-06 24.537865468878234 1.0651259706691394 0.175  0.000380571
