6 18 HC 1   4800.0 0.001 -0.001 0.03 2.8407459231980563 2.80248471 2.89134916 73 0 2.060315855061005e-06   -495.8147439 -495.8094161 -495.8081033 -495.645281 -495.6382333 -495.6375111
6 18 HC 1   4800.0 0.001 -0.001 0.03 2.7081596914148243 2.66648196 3.12979229 65 0 2.0071892003936783e-06   -497.0559136 -497.0535413 -497.0513513 -496.894097 -496.8854258 -496.8804543
6 18 HC 1   4800.0 0.001 -0.001 0.03 2.772515059914163 2.70794931 2.81267748 62 0 2.079916511470268e-06   -502.9531277 -502.950991 -502.9503212 -502.7734086 -502.7679654 -502.766583
6 18 HC 1   4800.0 0.001 -0.001 0.03 2.995059139935685 2.69163829 3.05457734 93 0 1.9081690622762446e-06   -506.1522931 -506.1488772 -506.1419627 -506.0238722 -506.0198398 -506.0094591
6 18 HC 1   4800.0 0.001 -0.001 0.03 2.6107218262205802 2.9795406  2.57793766 67 0 2.0141258079949664e-06   -507.011896 -507.0075731 -507.0052071 -506.88116 -506.8786074 -506.877441
6 18 HC 1   4800.0 0.001 -0.001 0.03 2.924560093452955 3.04716484 2.80425638 49 0 2.272839178646642e-06   -498.8375937 -498.8366347 -498.8364401 -498.660235 -498.6599609 -498.6588051
6 18 HC 1   4800.0 0.001 -0.001 0.03 3.040481592613502 2.90127831 3.30135075 44 0 2.3354435930504554e-06   -499.1038408 -499.1036061 -499.102922 -498.9262663 -498.9228746 -498.917251
6 18 HC 1   4800.0 0.001 -0.001 0.03 3.0813901928046303 3.27412288 3.05073856 103 0 2.456591976132142e-06   -509.0422121 -509.0371778 -509.0153632 -508.9082056 -508.8989773 -508.897063
6 18 HC 1   4800.0 0.001 -0.001 0.03 3.490331246587435 3.61893266 3.00975161 74 0 2.3370015823911194e-06   -505.0941666 -505.0936074 -505.0888566 -504.9457888 -504.9416343 -504.9371654
6 18 HC 1   4800.0 0.001 -0.001 0.03 2.7801471902150046 2.7399336  2.88052439 67 0 2.217127684690854e-06   -503.9489794 -503.9462923 -503.9445731 -503.7967357 -503.7931781 -503.7858709
6 18 HC 1   4800.0 0.001 -0.001 0.03 3.081808203068953 3.11991462 2.73469407 30 0 2.0836904638474856e-06   -501.368992 -501.368892 -501.3687244 -501.180185 -501.1792782 -501.1789719
6 18 HC 1   4800.0 0.001 -0.001 0.03 3.0346989058505702 2.96658293 3.75424228 106 0 2.27026812285542e-06   -491.4261031 -491.4165645 -491.4120969 -491.3216304 -491.3047247 -491.297884
6 18 HC 1   4800.0 0.001 -0.001 0.03 2.9166729648618976 2.98501691 2.65883785 66 0 2.3999192523186534e-06   -497.2302231 -497.2281106 -497.2265234 -497.0529979 -497.0499811 -497.048867
6 18 HC 1   4800.0 0.001 -0.001 0.03 2.958170451560634 2.90575578 2.80296919 54 0 1.995654671471272e-06   -501.4122562 -501.4119285 -501.4110482 -501.2209447 -501.2189848 -501.2182364
6 18 HC 1   4800.0 0.001 -0.001 0.03 3.498079682698024 3.61166504 3.35233117 61 0 2.35508957471105e-06   -498.0260691 -498.0227973 -498.0216331 -497.8426357 -497.8407227 -497.838205
6 18 HC 1   4800.0 0.001 -0.001 0.03 3.1283565549638443 3.10407653 2.95289609 62 0 2.334069507366434e-06   -496.593207 -496.5912326 -496.5884032 -496.4211699 -496.41543 -496.4125503
6 18 HC 1   4800.0 0.001 -0.001 0.03 3.171756979058048 3.2473836  2.80457014 51 0 2.0871367351345248e-06   -498.3184829 -498.3179215 -498.3162879 -498.1388265 -498.1361079 -498.1355569
6 18 HC 1   4800.0 0.001 -0.001 0.03 2.929699187319588 2.8715334 3.4356286 68 0 2.2129848834419896e-06   -507.5760422 -507.5666405 -507.5619929 -507.4363545 -507.428944 -507.4250549
6 18 HC 1   4800.0 0.001 -0.001 0.03 2.875838489954062 2.79659077 2.88292557 134 0 2.0540478421758286e-06   -490.3549203 -490.3245276 -490.3155833 -490.3000345 -490.2746727 -490.255634
6 18 HC 1   4800.0 0.001 -0.001 0.03 3.071746113609681 2.98192513 2.81450006 35 0 2.286001614005137e-06   -499.0761082 -499.0754375 -499.075276 -498.8863209 -498.8850873 -498.8834775
