6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.2570318920530527 0.22600528 0.44789495 141 0 2.637641050111455e-05   -37.76503291 -37.71512077 -37.68779918 -37.68048504 -37.67649581 -37.65638808 -37.64909074
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.14769835775946405 0.0368161  2.86433673 6 0 2.587404023842736e-05   -69.86813397 -69.786283 -69.72578828 -69.67617257 -69.66155716 -69.6283872 -69.6040814
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.10974846568673867 0.10639661 0.11011938 1 0 2.7437302512779714e-05   -59.4135145 -59.35478449 -59.26327175 -59.24635353 -59.22616354 -59.21525258 -59.20301038
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.14776535086715792 0.08486506 1.59223784 173 0 2.3555673999393197e-05   25.24001504 25.36586228 25.38449951 25.42291617 25.43868575 25.44927257 25.47657933
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.33138682329920294 0.13504406 0.18249608 191 175 2.547003426741739e-05   110.3325879 110.39335 110.4218527 110.480663 110.666408 110.7002713 110.7254592
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.1261890868969807 2.48716119 0.0431317  12 0 2.9886815981909186e-05   -18.5104297 -18.49234398 -18.47224742 -18.46148336 -18.45172746 -18.44128606 -18.43793297
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.3394892693056329 29.37490224 45.18830599 204 316 1.927301601193348e-05   42.82287423 42.86260289 42.96719225 42.98060029 42.9944069 43.02811322 43.03495112
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.10376542688453373 1.08543628 0.0119704  170 0 2.505374635090807e-05   6.240075595 6.328007215 6.328843452 6.343356002 6.349973329 6.362197665 6.367305866
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.10554198354347634 0.00622914 3.63787095 208 189 2.6729113697519703e-05   -31.05387441 -31.02376759 -30.99241601 -30.95332871 -30.93868462 -30.92342986 -30.91382739
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.37781056611546454 0.11037109 0.06911715 14 0 2.4022576380677024e-05   -76.57602887 -76.52742153 -76.50088085 -76.46002563 -76.43696151 -76.41106141 -76.39658447
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.12585413574920148 0.84423666 0.00904097 207 261 2.317694393572029e-05   -43.544006 -43.52450203 -43.50523177 -43.48298849 -43.46508481 -43.45503566 -43.44809952
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.31945595298577223 0.31861709 0.3306165  1 206 1.8545285584744332e-05   19.05617065 19.09634455 19.10031936 19.1092768 19.11990746 19.1286729 19.13391158
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.14520652782216015 0.11909995 0.12002218 1 225 2.5946024335529054e-05   -27.59692036 -27.58268321 -27.5608562 -27.54874389 -27.54451782 -27.52058988 -27.51607008
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.2826726220087966 0.03168905 1.30105758 191 233 2.4750027017151227e-05   -30.13054258 -30.09369235 -30.06287287 -30.04824767 -30.03585159 -30.0308309 -30.01825533
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.29594111410966034 0.58197431 0.07252219 210 0 2.4632091217441987e-05   -38.57962377 -38.48781639 -38.44390742 -38.43206973 -38.42450737 -38.40560707 -38.3871985
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.3105103583527855 2.45558305e-03 1.01195271e+01 5 336 2.6897175894463803e-05   13.69541226 13.76647953 13.7767331 13.78859108 13.79720223 13.80911446 13.81437729
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.09490028056756902 0.16290147 0.75277847 182 0 2.6485902173180364e-05   17.15332755 17.18318942 17.20345217 17.2249374 17.23741589 17.24742983 17.25105009
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.24836029364556783 1.3640881  0.06670122 1 0 2.3635451002006814e-05   -93.13983321 -93.01197434 -92.98075651 -92.89682215 -92.86939343 -92.83114222 -92.79621459
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.3079405418423438 0.5037746  0.22651716 3 213 2.233224000820954e-05   111.7538918 111.8258288 111.9193406 112.0493779 112.0945333 112.1475613 112.1666314
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.24625653627091254 0.28181664 0.23855533 124 0 2.4285711761990182e-05   -6.570233761 -6.528148156 -6.498836775 -6.456482858 -6.444680682 -6.444136743 -6.439405055
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.14818596000447076 2.20310097 0.002805   1 0 2.2983601131376247e-05   -24.16296529 -24.15283302 -24.08994029 -24.02544232 -24.01939989 -23.99854253 -23.97600693
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.3185680784141237 4.88462677 0.02171008 U U 1.9186659424812686e-05   -8.599630269 -8.570903665 -8.566231304 -8.560371111 -8.554054606 -8.550947702 -8.54488015
6 18 Coulomb 0   4800.0 0.1 -0.1 0.001 0.1427000545610304 0.15373385 0.1221267  3 0 2.8634985546787603e-05   28.28086341 28.3182493 28.36669487 28.37761218 28.40036442 28.40678037 28.41315133

